playerId,playerName,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,on_off_corsi_diff,OnIce_F_goals_per60,I_F_dZoneGiveaways_per60,I_F_giveaways_per60,average_TOI,I_F_hits_per60,I_F_takeaways_per60,I_F_points_per60,shotsBlockedByPlayer_per60,I_F_oZoneShiftStarts_per60,I_F_dZoneShiftStarts_per60,I_F_neutralZoneShiftStarts_per60,I_F_flyShiftStarts_per60,average_corsi_influence,total_out_influence
8470604,Jeff Carter,654,518301.0,1391.0,41.84,0.49,0.54,0.5287527710731794,0.5389135571317073,0.48,0.54,422.0,125.19,11.86,8.79,27.59,3.92,66.56,50.27,11.47,12.04,11.64,7.0,8.0,137.0,32.0,51.0,220.0,251.0,11.0,11.0,3.0,22.0,2.0,55.0,68.0,126.0,158.0,13.0,26.0,484.0,590.0,182.0,233.0,119.0,38.0,12.0,3.74,4.77,3.35,2.0,7.0,2.0,222.64,169.0,171.03,129.0,1.83,1.88,2.93,10.76,10.89,10.7,1391.0,1565.0,1335.0,1950.0,6601.0,198.0,156.0,186.0,851.0,484.0,358.0,1406802.0,26.0,16.0,8.0,225.0,483.69,40.06,38.99,40.84,39.73,501.0,167.0,193.0,861.0,343.0,34.0,6.0,510.0,122.0,36.0,15.08,15.19,9.79,12.0,19.0,7.0,874.66,668.0,678.36,6.64,6.61,6.61,40.09,40.75,40.0,516.15,42.23,40.92,42.27,40.96,548.0,169.0,251.0,968.0,49.0,49.0,10.0,542.0,136.0,39.0,15.11,16.16,10.96,19.0,19.0,11.0,961.26,717.0,713.27,7.01,9.18,9.04,40.2,40.23,39.64,128.34,107.76,2749.0,2376.0,1.68,1.93,35.0,31.0,28.0,24.0,-0.0101607860585278,2.3823994165552445,0.8960044452933721,1.618364618243067,792.5091743119266,4.098004827310771,1.2641303026619666,1.743388494330515,1.5627984510930908,10.870131448714163,9.272604143152336,13.544253242806787,45.84903366962441,0.030014439905206136,0.5102454783885043
8474291,Jay Beagle,563,346484.0,566.0,-4.59,0.36,0.46,0.4452454658800983,0.5013423900653723,0.41,0.46,247.0,19.18,2.0,1.46,4.31,0.58,10.39,7.26,1.95,1.94,1.88,1.0,0.0,21.0,5.0,11.0,37.0,112.0,1.0,2.0,1.0,4.0,0.0,11.0,8.0,20.0,25.0,6.0,15.0,194.0,634.0,122.0,84.0,15.0,9.0,2.0,0.31,1.1,0.58,0.0,0.0,1.0,35.04,26.0,24.94,49.0,0.31,0.48,0.44,1.88,1.82,1.8,566.0,729.0,1545.0,1529.0,4453.0,67.0,80.0,61.0,358.0,194.0,146.0,1298408.0,15.0,2.0,1.0,212.0,143.94,9.51,9.23,9.21,8.94,154.0,50.0,65.0,269.0,162.0,8.0,1.0,162.0,34.0,8.0,3.56,3.88,2.07,0.0,4.0,1.0,255.52,204.0,195.76,1.78,1.46,1.46,9.83,9.56,9.37,205.47,16.99,16.42,17.55,16.94,220.0,70.0,93.0,383.0,23.0,12.0,6.0,214.0,60.0,16.0,5.95,6.86,4.18,7.0,8.0,8.0,406.4,290.0,303.15,2.83,2.35,2.35,17.47,17.89,17.63,43.66,52.2,1046.0,1187.0,0.52,0.94,13.0,12.0,10.0,10.0,-0.056096924185274,1.683194606388751,0.5091144179817827,0.8727675736830561,615.4245115452931,6.587317163274495,1.26759099987301,1.1636900982440748,2.202699114533427,7.57437572874938,16.052689301670497,15.8864478590642,46.26707149536486,-0.03749154994113136,-0.5623732491169704
8481433,Taro Hirose,57,35809.0,179.0,2.05,0.34,0.47,0.4266662012343266,0.4725548773062168,0.43,0.45,166.0,8.62,0.83,0.54,1.75,0.28,5.02,3.59,0.81,0.86,0.84,1.0,1.0,8.0,4.0,5.0,17.0,11.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,8.0,12.0,2.0,4.0,1.0,24.0,14.0,26.0,7.0,5.0,0.0,0.24,0.59,0.0,0.0,0.0,0.0,17.3,12.0,12.05,12.0,0.12,0.0,0.0,0.94,0.97,0.95,179.0,83.0,101.0,134.0,464.0,24.0,26.0,22.0,107.0,1.0,1.0,131384.0,4.0,4.0,2.0,29.0,46.28,2.91,2.88,2.93,2.9,51.0,15.0,26.0,92.0,17.0,0.0,0.0,53.0,13.0,0.0,1.42,1.49,0.0,3.0,2.0,0.0,91.46,66.0,65.48,0.57,0.0,0.0,3.48,3.5,3.46,64.16,5.55,5.44,5.5,5.39,67.0,22.0,27.0,116.0,7.0,1.0,0.0,63.0,24.0,2.0,2.13,2.89,0.53,2.0,5.0,0.0,117.2,89.0,89.17,0.93,0.14,0.14,6.35,6.31,6.2,27.36,30.29,528.0,600.0,0.54,0.15,9.0,7.0,8.0,4.0,-0.0458886760718902,1.7090675528498422,1.206400625541065,2.613868022005641,628.2280701754386,2.41280125108213,1.407467396464576,1.1058672400793097,2.9154681783909075,8.3442709933257,10.153871931637298,13.471473651875227,46.64749085425452,,
8476867,Brendan Gaunce,148,84966.0,346.0,10.11,0.53,0.45,0.4954743073700068,0.4736446575741288,0.55,0.47,317.0,42.58,3.91,2.96,9.33,1.46,25.18,18.15,3.84,4.0,3.93,1.0,1.0,44.0,17.0,8.0,69.0,20.0,5.0,2.0,1.0,7.0,1.0,23.0,23.0,39.0,56.0,6.0,12.0,66.0,217.0,35.0,30.0,47.0,10.0,4.0,1.68,1.22,1.0,1.0,2.0,2.0,69.85,61.0,62.28,11.0,0.61,0.25,0.23,4.3,4.38,4.3,346.0,169.0,268.0,371.0,1237.0,57.0,67.0,50.0,172.0,66.0,60.0,357216.0,12.0,4.0,2.0,31.0,132.41,10.15,10.0,10.4,10.24,128.0,59.0,54.0,241.0,40.0,5.0,2.0,147.0,33.0,7.0,4.28,4.02,1.85,2.0,5.0,4.0,243.33,187.0,189.89,1.78,0.82,0.82,11.11,11.35,11.21,111.32,9.15,9.04,9.2,9.07,115.0,38.0,56.0,209.0,9.0,6.0,1.0,112.0,38.0,3.0,3.45,4.79,0.91,6.0,3.0,0.0,211.91,153.0,154.54,1.53,0.89,0.89,9.8,9.81,9.73,51.06,63.22,1117.0,1220.0,0.17,0.59,8.0,10.0,7.0,8.0,0.021829649795878,1.6947955652849376,0.4660687804533578,1.271096673963703,574.0945945945946,9.194265941670784,1.4829461196243203,0.8473977826424688,1.3134665630958269,7.160511263328861,11.355130287409082,15.719228868017796,52.41155285643669,0.16064008615293995,0.3212801723058799
8473563,Nicklas Backstrom,692,594477.0,788.0,20.83,0.46,0.51,0.508917502275109,0.4948268853383103,0.48,0.52,277.0,44.82,3.85,3.19,9.85,1.51,26.14,19.47,3.74,3.84,3.74,7.0,3.0,41.0,23.0,17.0,81.0,315.0,4.0,0.0,0.0,13.0,0.0,20.0,27.0,37.0,60.0,5.0,10.0,242.0,397.0,356.0,266.0,45.0,18.0,1.0,1.4,2.17,0.27,3.0,1.0,0.0,82.42,64.0,64.49,124.0,0.66,0.0,0.15,4.35,4.37,4.26,788.0,1821.0,1370.0,2703.0,6383.0,108.0,104.0,121.0,455.0,242.0,278.0,1426309.0,10.0,4.0,2.0,310.0,275.65,20.75,20.34,20.93,20.52,266.0,124.0,121.0,511.0,441.0,11.0,1.0,306.0,72.0,12.0,8.47,8.76,3.53,12.0,10.0,3.0,509.87,390.0,388.96,3.76,1.83,1.83,22.7,22.86,22.48,302.75,24.21,23.25,24.53,23.53,305.0,120.0,149.0,574.0,31.0,29.0,10.0,335.0,65.0,25.0,9.33,7.93,6.96,16.0,6.0,9.0,580.77,425.0,431.28,4.29,6.02,6.02,22.48,22.62,22.28,68.97,65.41,1573.0,1516.0,0.92,1.17,15.0,20.0,12.0,19.0,0.0140906169367986,2.6705827138812768,0.7509121463067536,1.6108276686902945,859.070809248555,2.404130016804688,2.155844549074228,1.9075590813437693,1.877280365766884,11.0275082131016,8.296368068066553,16.368673640864152,38.65380830545168,0.022844937749177792,0.3198291284884891
8474149,Evgenii Dadonov,356,289889.0,1337.0,53.09,0.54,0.52,0.5171117565688936,0.4914475796303758,0.54,0.54,484.0,136.59,13.01,9.88,31.32,4.67,73.6,54.53,12.73,12.93,12.66,15.0,4.0,143.0,44.0,61.0,248.0,166.0,12.0,13.0,4.0,30.0,5.0,59.0,68.0,131.0,175.0,9.0,18.0,1.0,170.0,142.0,150.0,129.0,48.0,10.0,4.35,5.55,3.1,3.0,4.0,5.0,249.41,187.0,186.9,43.0,2.05,3.22,2.56,12.5,12.46,12.34,1337.0,881.0,664.0,1220.0,3641.0,199.0,152.0,194.0,792.0,1.0,4.0,766887.0,18.0,22.0,11.0,134.0,549.51,47.24,45.6,47.43,45.8,584.0,181.0,292.0,1057.0,251.0,43.0,10.0,570.0,145.0,50.0,16.06,17.26,13.93,16.0,18.0,16.0,1066.9,765.0,770.79,7.78,9.75,9.59,45.43,45.69,44.91,477.21,40.06,39.18,40.06,39.18,502.0,162.0,261.0,925.0,41.0,32.0,4.0,475.0,162.0,27.0,13.89,19.31,6.85,18.0,19.0,4.0,921.78,664.0,663.14,6.65,5.4,5.52,41.2,41.09,40.53,132.33,123.61,2913.0,2638.0,1.28,3.15,31.0,54.0,26.0,39.0,0.0256641769385178,3.117055148694845,0.5339974955931408,1.8627819613714212,814.2949438202247,2.111152889554278,1.7634335900982792,2.0614787039177065,1.6640852188251365,10.940739386454815,8.245914815670826,15.150626619154227,45.21592747568896,0.0022617315662494734,0.024879047228744205
8478542,Evan Rodrigues,316,225830.0,1387.0,65.2,0.58,0.52,0.5221163264402425,0.4922465072319126,0.58,0.51,464.0,173.12,16.03,11.53,40.35,5.73,93.59,70.77,15.49,16.16,15.6,12.0,8.0,186.0,52.0,62.0,300.0,94.0,9.0,14.0,2.0,43.0,11.0,71.0,90.0,177.0,229.0,7.0,14.0,144.0,187.0,110.0,93.0,172.0,52.0,14.0,5.22,6.44,4.36,4.0,3.0,2.0,304.12,238.0,240.4,32.0,2.38,3.29,3.89,14.51,14.68,14.5,1387.0,650.0,616.0,731.0,2972.0,219.0,174.0,181.0,813.0,144.0,162.0,718413.0,14.0,30.0,15.0,108.0,624.24,52.98,50.63,53.81,51.38,639.0,226.0,272.0,1137.0,134.0,50.0,6.0,669.0,152.0,44.0,20.57,19.04,13.37,21.0,17.0,6.0,1154.72,865.0,875.35,8.58,12.09,12.09,49.47,50.13,49.3,460.97,37.96,37.09,37.91,37.05,479.0,150.0,232.0,861.0,39.0,40.0,6.0,465.0,134.0,30.0,13.61,16.17,8.19,12.0,20.0,7.0,856.47,629.0,626.23,6.3,6.43,6.58,37.67,37.65,37.22,131.05,122.17,2769.0,2737.0,1.43,1.33,41.0,34.0,28.0,29.0,0.0298698192083299,2.1361200903334367,0.5101182305273879,1.4825311074702212,714.6518987341772,2.9810034096444227,1.753531417437896,1.498472302174202,1.721649028029934,10.361776557587564,9.819775937652215,11.653013328610015,47.37723066023115,0.07554608506883825,0.4532765104130295
8479944,Zach Aston-Reese,230,161437.0,1073.0,16.35,0.49,0.52,0.4912442005240435,0.5038074583632327,0.49,0.51,583.0,71.0,6.42,5.02,15.74,2.31,39.64,28.87,6.13,6.41,6.12,6.0,4.0,74.0,24.0,26.0,124.0,55.0,3.0,8.0,1.0,15.0,2.0,29.0,41.0,71.0,95.0,10.0,26.0,2.0,632.0,62.0,58.0,65.0,28.0,5.0,1.99,3.26,1.17,0.0,2.0,1.0,127.11,98.0,99.12,23.0,1.04,1.8,1.33,6.14,6.18,6.11,1073.0,285.0,537.0,589.0,2417.0,187.0,131.0,132.0,623.0,2.0,3.0,532342.0,26.0,16.0,5.0,115.0,349.74,27.29,26.41,27.71,26.82,366.0,119.0,150.0,635.0,95.0,30.0,6.0,362.0,104.0,19.0,9.73,12.54,5.02,4.0,14.0,8.0,647.61,485.0,492.44,4.75,5.53,5.53,26.5,26.92,26.57,357.31,28.26,27.32,28.38,27.44,356.0,143.0,171.0,670.0,20.0,25.0,1.0,390.0,84.0,25.0,11.25,9.87,7.15,6.0,10.0,4.0,665.72,499.0,498.49,4.83,5.3,5.3,27.79,27.83,27.25,116.5,108.44,2531.0,2453.0,0.73,1.2,31.0,20.0,23.0,16.0,-0.0125632578391892,2.118473460235262,0.5128935745832739,1.2933837967752126,701.9,14.093423440723006,1.3825826793114342,1.2264846348730465,2.56446787291637,6.355420380705786,11.974949980487745,13.134535453458623,53.89842477251187,0.013130371970794799,0.0919126037955636
8478519,Anthony Cirelli,294,227416.0,1340.0,52.69,0.53,0.52,0.5311111795124354,0.513683307127463,0.54,0.5,323.0,114.16,12.95,8.5,24.56,3.63,59.01,44.35,12.51,13.1,12.65,11.0,5.0,111.0,42.0,48.0,201.0,102.0,10.0,10.0,3.0,26.0,4.0,50.0,53.0,101.0,143.0,18.0,39.0,330.0,317.0,131.0,58.0,94.0,44.0,15.0,3.54,5.65,3.76,1.0,6.0,3.0,204.49,153.0,155.54,24.0,1.8,2.02,2.49,12.27,12.41,12.32,1340.0,659.0,746.0,996.0,2489.0,236.0,155.0,196.0,753.0,330.0,377.0,624542.0,39.0,69.0,33.0,126.0,544.37,46.28,45.21,46.93,45.85,523.0,230.0,239.0,992.0,172.0,28.0,4.0,553.0,164.0,36.0,16.87,19.73,9.68,15.0,24.0,6.0,1009.19,753.0,763.61,7.78,5.76,5.79,48.26,48.9,48.34,458.47,40.51,39.35,40.75,39.59,462.0,176.0,222.0,860.0,38.0,28.0,7.0,472.0,132.0,34.0,14.65,16.3,9.55,16.0,11.0,11.0,856.32,638.0,638.01,6.58,6.32,6.32,40.77,40.99,40.3,118.73,109.01,2323.0,2323.0,1.74,2.43,31.0,32.0,25.0,31.0,0.0174278723849723,2.722763569845569,0.3799204981179864,0.918141203785134,773.5238095238095,5.018116579308404,2.0737327188940093,1.6146621170014424,1.9945826151194288,10.431983677489711,11.80919548316741,15.76670067189644,39.40092165898618,0.05039417803332027,0.4535476022998824
8474668,Dale Weise,435,269220.0,668.0,3.85,0.39,0.52,0.4792018423594086,0.5095867581366942,0.43,0.5,423.0,38.9,3.29,2.49,9.09,1.39,21.53,16.21,3.18,3.32,3.21,3.0,1.0,42.0,12.0,13.0,67.0,102.0,4.0,1.0,2.0,8.0,2.0,23.0,16.0,38.0,50.0,7.0,17.0,0.0,802.0,104.0,82.0,44.0,7.0,3.0,1.42,0.9,0.96,2.0,1.0,1.0,67.42,54.0,54.1,41.0,0.52,0.28,0.48,3.32,3.33,3.31,668.0,814.0,637.0,1149.0,3891.0,100.0,109.0,94.0,365.0,0.0,1.0,1002004.0,17.0,23.0,10.0,142.0,190.63,12.95,12.68,13.08,12.8,194.0,75.0,110.0,379.0,160.0,10.0,3.0,221.0,39.0,9.0,5.53,4.92,2.49,5.0,3.0,1.0,380.35,269.0,270.89,2.35,1.8,1.8,13.51,13.59,13.48,255.56,20.43,19.98,20.36,19.91,254.0,102.0,124.0,480.0,15.0,19.0,4.0,270.0,70.0,16.0,7.75,8.62,4.06,5.0,5.0,5.0,477.24,356.0,354.28,3.34,3.2,3.2,20.57,20.57,20.34,73.09,67.46,1577.0,1626.0,0.89,0.6,13.0,22.0,11.0,18.0,-0.0303849157772855,2.1395141519946512,0.5482505014486294,1.0965010028972588,618.8965517241379,10.72431468687319,1.3906841987965233,1.3639402718965905,1.8988188098952528,10.884778248272788,8.517940717628704,15.364386004011587,52.03030978381992,0.01531928347057066,0.0765964173528533
8474571,Mikkel Boedker,500,384828.0,1230.0,31.38,0.49,0.53,0.4695253463885164,0.4994247462907281,0.48,0.53,550.0,97.25,10.07,7.1,21.06,3.33,56.11,40.51,9.87,10.21,10.01,10.0,7.0,104.0,37.0,33.0,174.0,167.0,10.0,9.0,0.0,23.0,4.0,35.0,60.0,94.0,131.0,5.0,10.0,5.0,435.0,186.0,135.0,99.0,36.0,6.0,4.04,4.4,1.63,5.0,5.0,0.0,176.53,141.0,142.66,54.0,1.47,1.69,1.29,10.05,10.2,10.07,1230.0,1147.0,849.0,1644.0,5062.0,180.0,151.0,145.0,754.0,5.0,10.0,1077907.0,10.0,30.0,15.0,143.0,412.03,36.18,35.45,36.61,35.89,443.0,161.0,210.0,814.0,242.0,29.0,3.0,463.0,114.0,27.0,14.38,13.96,7.84,15.0,14.0,8.0,820.11,604.0,607.06,5.77,6.06,6.06,34.71,35.14,34.71,457.64,37.18,36.12,36.8,35.8,465.0,186.0,272.0,923.0,36.0,23.0,4.0,508.0,113.0,30.0,14.49,14.16,8.53,11.0,19.0,6.0,910.58,651.0,644.52,6.23,5.03,4.56,38.46,38.23,37.74,116.35,101.71,2866.0,2651.0,1.72,0.88,42.0,37.0,27.0,27.0,-0.0298993999022116,2.263868533474695,0.5051607471389816,1.262901867847454,769.656,4.069350463064017,1.73999812903427,1.5622563846705542,1.337740497053229,10.729988462377998,7.942249524462877,15.379338301786772,47.35414262995416,-0.011373413839541508,-0.1706012075931226
8478472,Mathieu Joseph,232,149587.0,1089.0,32.12,0.52,0.52,0.5130859633524304,0.5194761594950863,0.52,0.51,468.0,77.88,8.18,5.9,16.62,2.52,42.14,30.63,7.88,8.41,8.07,6.0,8.0,70.0,36.0,20.0,126.0,67.0,8.0,1.0,1.0,13.0,3.0,43.0,38.0,62.0,98.0,10.0,23.0,17.0,361.0,83.0,60.0,67.0,34.0,5.0,2.7,4.24,1.25,2.0,4.0,2.0,128.12,106.0,107.93,26.0,1.25,0.24,0.6,8.83,9.0,8.84,1089.0,407.0,300.0,649.0,2036.0,185.0,156.0,140.0,608.0,17.0,25.0,524129.0,23.0,37.0,17.0,57.0,407.11,34.74,33.71,35.6,34.53,388.0,175.0,161.0,724.0,108.0,18.0,4.0,412.0,127.0,24.0,12.37,15.58,6.79,10.0,17.0,7.0,736.07,563.0,572.57,5.69,4.27,4.27,36.15,36.85,36.36,383.18,32.15,31.28,32.03,31.18,395.0,135.0,150.0,680.0,29.0,25.0,5.0,400.0,106.0,24.0,11.7,13.56,6.88,10.0,15.0,4.0,675.71,530.0,527.12,5.4,4.89,4.89,32.65,32.48,32.05,107.73,100.89,2222.0,2156.0,1.06,1.13,20.0,21.0,19.0,19.0,-0.0063901961426559,2.599156343799929,0.6257228235073904,1.4439757465555163,644.7715517241379,8.68792074177569,1.9974997827351308,1.6124395836536598,1.3717769592277402,9.794968814134917,7.219878732777581,15.619004325242166,48.99891033311719,0.007458013515336975,0.0596641081226958
8476982,Danny O'Regan,30,17074.0,63.0,0.14,0.29,0.63,0.4237220335012299,0.5433411395232359,0.41,0.54,46.0,1.6,0.26,0.13,0.41,0.05,0.69,0.47,0.26,0.27,0.27,1.0,0.0,2.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,11.0,9.0,11.0,4.0,1.0,0.0,1.0,0.02,0.0,0.24,0.0,0.0,0.0,6.12,2.0,2.06,3.0,0.03,0.0,0.0,0.28,0.3,0.3,63.0,55.0,41.0,54.0,241.0,7.0,11.0,8.0,37.0,11.0,17.0,73873.0,0.0,0.0,0.0,12.0,21.05,1.23,1.23,1.26,1.25,20.0,9.0,14.0,43.0,9.0,0.0,0.0,25.0,2.0,2.0,0.57,0.2,0.47,0.0,0.0,1.0,43.27,29.0,29.06,0.27,0.0,0.0,1.5,1.53,1.53,29.47,2.96,2.86,2.91,2.81,34.0,7.0,16.0,57.0,2.0,5.0,0.0,27.0,9.0,5.0,0.6,1.09,1.27,1.0,0.0,1.0,56.1,41.0,40.3,0.43,0.96,0.96,2.44,2.39,2.35,9.55,5.62,199.0,155.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.119619106022006,1.897622115497247,0.6325407051657491,0.8433876068876656,569.1333333333333,1.897622115497247,2.31931591894108,0.8433876068876656,2.5301628206629965,11.5965795947054,8.644722970598572,11.385732692983485,50.81410331498184,,
8476469,Joel Armia,396,276804.0,909.0,16.06,0.45,0.45,0.5071365298189332,0.5211902019140792,0.48,0.47,493.0,83.59,7.65,6.0,19.41,2.64,45.21,33.08,7.47,7.52,7.34,3.0,1.0,85.0,29.0,41.0,155.0,92.0,4.0,7.0,1.0,17.0,2.0,44.0,40.0,81.0,110.0,7.0,14.0,3.0,597.0,185.0,128.0,80.0,29.0,5.0,2.63,3.71,1.31,2.0,1.0,1.0,151.28,114.0,112.03,79.0,1.26,1.7,0.66,8.25,8.1,7.97,909.0,714.0,677.0,1022.0,3865.0,144.0,126.0,102.0,537.0,3.0,12.0,888051.0,14.0,26.0,13.0,142.0,318.17,26.02,25.2,25.5,24.69,346.0,95.0,167.0,608.0,166.0,24.0,1.0,333.0,89.0,19.0,9.48,11.32,5.22,11.0,6.0,2.0,590.41,441.0,429.22,4.49,4.65,4.65,25.86,25.32,24.8,353.56,31.66,30.33,32.31,30.93,369.0,116.0,156.0,641.0,31.0,28.0,7.0,367.0,81.0,37.0,11.06,10.31,10.28,10.0,15.0,6.0,661.08,485.0,498.12,4.96,7.05,7.05,29.58,30.13,29.47,84.21,103.42,1952.0,2160.0,0.96,1.0,27.0,26.0,20.0,21.0,-0.0140536720951459,2.15892833918585,1.0274417999739889,1.6647158278059566,699.0,7.764338665626218,2.4060345948757966,1.1965145012355312,1.846794121472233,9.285992976980102,8.804786058004943,13.291715437638183,50.26661464429705,0.013864363225785863,0.18023672193521623
8479420,Tage Thompson,223,161695.0,1383.0,66.89,0.48,0.45,0.4874052382572126,0.4882844218563421,0.49,0.47,337.0,168.21,14.5,11.57,37.71,5.16,94.04,69.16,14.05,14.47,14.03,12.0,10.0,170.0,64.0,84.0,318.0,71.0,24.0,14.0,1.0,39.0,5.0,65.0,87.0,146.0,210.0,11.0,25.0,319.0,183.0,96.0,79.0,169.0,60.0,5.0,5.85,7.37,1.28,13.0,10.0,1.0,312.6,234.0,232.38,25.0,2.39,2.47,1.47,15.28,15.19,14.94,1383.0,456.0,331.0,610.0,2123.0,196.0,168.0,249.0,770.0,319.0,450.0,510003.0,25.0,29.0,13.0,47.0,548.13,47.45,45.85,47.48,45.87,571.0,197.0,237.0,1005.0,101.0,37.0,9.0,573.0,162.0,33.0,18.1,20.43,8.92,32.0,21.0,12.0,993.56,768.0,763.11,7.81,6.54,6.71,48.16,48.07,47.26,562.38,51.12,48.87,51.42,49.19,573.0,219.0,187.0,979.0,67.0,42.0,7.0,593.0,151.0,48.0,18.9,18.66,13.56,27.0,26.0,14.0,995.26,792.0,800.57,7.95,9.46,10.08,48.28,48.75,47.66,95.35,116.93,2263.0,2474.0,1.76,1.09,43.0,29.0,34.0,27.0,-0.0008791835991294,2.248678066730573,0.5566034818640032,1.7588670026902504,725.0896860986547,4.074337487244504,2.137357370357772,1.5807538884937693,1.046414545904326,10.15244750919942,7.369430099879403,13.58112495748168,47.26676767989115,-0.02417401449782734,-0.16921810148479138
