lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name,player3Name
847516484764838476982,Rakell-O'Regan-Silfverberg,line,1,1012.0,0.15,0.46,0.43,6.7,0.21,0.34,1.8,0.2,3.5,2.95,0.21,0.21,0.21,6.0,3.0,7.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,9.0,0.0,0.0,8.0,1.0,2.0,4.0,9.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,16.74,9.0,9.33,1.0,0.07,0.0,0.0,0.28,0.28,0.28,8.63,1.2,0.63,1.95,0.33,4.29,3.6,1.15,1.2,1.15,10.0,2.0,7.0,19.0,0.0,3.0,0.0,5.0,0.0,3.0,1.0,10.0,12.0,0.0,0.0,11.0,8.0,0.0,0.0,7.0,2.0,3.0,0.08,0.3,0.82,0.0,0.0,0.0,18.25,12.0,11.52,0.0,0.13,0.71,0.71,0.62,0.62,0.61,8475164,8476483,8476982,Jakob Silfverberg,Rickard Rakell,Danny O'Regan
847467984784588479339,Laine-Roslovic-Nyquist,line,20,7290.0,0.52,0.5,0.5,63.61,6.14,4.42,13.83,2.0,33.74,24.87,5.97,6.26,6.08,69.0,16.0,27.0,112.0,8.0,4.0,1.0,17.0,1.0,24.0,31.0,61.0,77.0,15.0,30.0,40.0,29.0,9.0,17.0,56.0,25.0,4.0,1.87,3.08,1.2,2.0,4.0,2.0,113.65,85.0,86.82,11.0,0.92,1.09,1.09,5.98,6.06,5.99,61.76,5.76,4.13,14.19,1.98,34.44,25.51,5.63,5.8,5.68,64.0,22.0,28.0,114.0,7.0,4.0,1.0,14.0,1.0,28.0,32.0,57.0,79.0,6.0,12.0,67.0,38.0,18.0,14.0,63.0,19.0,4.0,2.14,2.28,1.33,2.0,3.0,2.0,114.95,86.0,86.41,8.0,0.85,1.16,1.16,5.44,5.45,5.4,8474679,8478458,8479339,Gustav Nyquist,Jack Roslovic,Patrik Laine
847488484757268480018,Hoffman-Suzuki-Toffoli,line,11,3211.0,0.55,0.59,0.6,25.46,1.45,1.7,6.49,0.86,14.94,10.56,1.43,1.39,1.36,26.0,10.0,17.0,53.0,1.0,3.0,0.0,8.0,1.0,13.0,10.0,25.0,35.0,2.0,4.0,30.0,19.0,6.0,9.0,31.0,5.0,0.0,0.85,0.6,0.0,0.0,1.0,0.0,50.43,36.0,34.65,9.0,0.35,0.25,0.25,1.55,1.49,1.47,17.74,1.18,1.14,4.34,0.55,9.56,7.23,1.18,1.22,1.22,17.0,7.0,13.0,37.0,1.0,1.0,0.0,7.0,0.0,8.0,7.0,16.0,23.0,2.0,4.0,33.0,26.0,1.0,17.0,19.0,4.0,1.0,0.47,0.47,0.24,0.0,0.0,1.0,38.47,24.0,25.13,16.0,0.24,0.04,0.04,1.37,1.43,1.42,8474884,8475726,8480018,Mike Hoffman,Tyler Toffoli,Nick Suzuki
847701584774268482116,Paul-Stutzle-Brown,line,18,7404.0,0.52,0.5,0.54,59.98,4.58,3.98,13.46,1.8,32.89,25.29,4.56,4.64,4.62,53.0,29.0,22.0,104.0,3.0,2.0,0.0,13.0,1.0,32.0,31.0,50.0,79.0,7.0,17.0,52.0,42.0,20.0,19.0,61.0,19.0,2.0,1.79,2.26,0.53,0.0,2.0,1.0,105.06,82.0,82.61,10.0,0.81,0.4,0.19,5.2,5.25,5.23,51.5,4.16,3.26,11.87,1.63,28.01,21.07,4.12,4.18,4.14,48.0,22.0,33.0,103.0,5.0,1.0,0.0,10.0,3.0,26.0,25.0,43.0,65.0,7.0,17.0,60.0,57.0,16.0,25.0,55.0,12.0,3.0,1.72,1.54,0.91,2.0,2.0,1.0,103.59,70.0,70.24,14.0,0.68,0.38,0.38,4.46,4.5,4.45,8477015,8477426,8482116,Connor Brown,Nicholas Paul,Tim Stutzle
847788784797728482654,Cates-Brown-Macewen,line,5,2001.0,0.4,0.51,0.48,21.14,1.52,1.44,5.26,0.74,12.22,8.81,1.48,1.52,1.48,21.0,9.0,9.0,39.0,1.0,3.0,0.0,7.0,0.0,12.0,7.0,20.0,29.0,3.0,9.0,27.0,21.0,3.0,3.0,24.0,5.0,1.0,0.68,0.61,0.24,1.0,0.0,0.0,38.29,30.0,29.98,2.0,0.29,0.27,0.27,1.54,1.55,1.52,24.16,2.31,1.75,5.22,0.78,12.3,9.65,2.16,2.3,2.15,21.0,11.0,6.0,38.0,1.0,3.0,0.0,4.0,0.0,10.0,14.0,20.0,31.0,3.0,9.0,9.0,14.0,4.0,5.0,20.0,11.0,1.0,0.72,1.37,0.21,1.0,0.0,0.0,38.03,32.0,31.75,5.0,0.37,0.42,0.42,2.26,2.24,2.14,8477887,8479772,8482654,Patrick Brown,Zack MacEwen,Jackson Cates
847410284751708479385,Perron-Schenn-Kyrou,line,10,1977.0,0.46,0.53,0.53,16.22,1.38,1.17,3.69,0.53,10.15,7.09,1.35,1.37,1.35,20.0,4.0,10.0,34.0,0.0,2.0,0.0,3.0,0.0,9.0,10.0,20.0,24.0,1.0,2.0,18.0,4.0,5.0,7.0,18.0,6.0,0.0,0.71,0.67,0.0,0.0,0.0,0.0,34.2,24.0,24.24,4.0,0.24,0.14,0.14,1.47,1.47,1.44,14.92,1.64,1.11,2.94,0.45,8.8,6.05,1.61,1.61,1.59,16.0,5.0,9.0,30.0,0.0,0.0,0.0,3.0,0.0,8.0,10.0,16.0,21.0,1.0,2.0,12.0,13.0,9.0,4.0,12.0,7.0,2.0,0.37,0.81,0.46,0.0,0.0,0.0,29.37,21.0,20.52,3.0,0.23,0.0,0.0,1.87,1.84,1.81,8474102,8475170,8479385,David Perron,Brayden Schenn,Jordan Kyrou
847843884800098481577,Tomasino-Novak-Tolvanen,line,7,1018.0,0.34,0.61,0.55,8.09,0.4,0.53,1.85,0.26,5.2,3.77,0.39,0.42,0.41,9.0,3.0,5.0,17.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,8.0,11.0,2.0,4.0,5.0,3.0,3.0,1.0,12.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,16.95,12.0,12.29,0.0,0.11,0.0,0.0,0.51,0.53,0.51,7.44,0.78,0.55,1.52,0.22,4.07,2.86,0.77,0.76,0.75,8.0,2.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,1.0,2.0,10.0,13.0,1.0,1.0,6.0,3.0,1.0,0.15,0.39,0.24,0.0,2.0,0.0,10.69,10.0,9.73,1.0,0.12,0.0,0.0,0.9,0.87,0.87,8478438,8480009,8481577,Thomas Novak,Eeli Tolvanen,Philip Tomasino
847701584784008480448,Kelly-White-Brown,line,5,1929.0,0.64,0.56,0.57,11.81,1.09,0.85,2.71,0.38,7.17,4.81,1.05,1.13,1.09,12.0,5.0,10.0,27.0,0.0,1.0,0.0,2.0,1.0,8.0,5.0,12.0,17.0,3.0,6.0,12.0,16.0,3.0,3.0,13.0,3.0,1.0,0.44,0.33,0.32,0.0,0.0,0.0,27.3,17.0,17.49,3.0,0.17,0.32,0.32,0.94,0.97,0.97,8.54,0.61,0.54,2.2,0.31,5.35,3.98,0.61,0.63,0.63,10.0,3.0,8.0,21.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,7.0,10.0,1.0,2.0,19.0,18.0,2.0,4.0,11.0,2.0,0.0,0.33,0.28,0.0,2.0,1.0,0.0,21.31,13.0,13.07,4.0,0.11,0.03,0.03,0.7,0.72,0.71,8477015,8478400,8480448,Connor Brown,Colin White,Parker Kelly
847687884774018479335,Asplund-Girgensons-Hayden,line,3,1023.0,0.55,0.52,0.57,9.28,0.54,0.62,2.26,0.28,5.46,3.83,0.54,0.57,0.57,10.0,3.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,10.0,13.0,1.0,2.0,8.0,7.0,2.0,1.0,11.0,2.0,0.0,0.29,0.25,0.0,0.0,0.0,0.0,13.5,13.0,13.5,1.0,0.13,0.0,0.0,0.67,0.7,0.7,6.72,0.44,0.4,1.55,0.22,4.33,3.06,0.44,0.43,0.42,6.0,4.0,2.0,12.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,5.0,9.0,1.0,2.0,6.0,10.0,2.0,4.0,8.0,2.0,0.0,0.2,0.23,0.0,1.0,0.0,0.0,11.63,10.0,9.74,4.0,0.08,0.0,0.0,0.52,0.5,0.5,8476878,8477401,8479335,Zemgus Girgensons,John Hayden,Rasmus Asplund
847638984768828477503,Teravainen-Trocheck-Domi,line,6,2986.0,0.51,0.56,0.56,32.27,2.48,1.99,9.04,1.1,17.14,12.25,2.42,2.47,2.41,33.0,11.0,10.0,54.0,3.0,5.0,0.0,7.0,4.0,17.0,8.0,30.0,41.0,3.0,6.0,33.0,24.0,5.0,9.0,35.0,7.0,2.0,0.89,1.13,0.46,0.0,3.0,0.0,54.64,44.0,44.24,3.0,0.42,0.74,0.74,2.15,2.15,2.13,24.55,2.35,1.81,5.09,0.83,14.02,9.9,2.25,2.4,2.29,22.0,12.0,9.0,43.0,1.0,2.0,1.0,4.0,1.0,9.0,17.0,21.0,33.0,3.0,6.0,16.0,17.0,9.0,6.0,25.0,8.0,1.0,0.89,0.96,0.5,0.0,0.0,1.0,43.33,34.0,34.51,4.0,0.37,0.51,0.51,2.21,2.25,2.22,8476389,8476882,8477503,Vincent Trocheck,Teuvo Teravainen,Max Domi
847170784750988477573,Walker-Bozak-Neal,line,2,729.0,0.6,0.5,0.5,1.89,0.16,0.13,0.5,0.07,1.25,0.89,0.16,0.15,0.15,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,7.0,6.0,0.0,2.0,3.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,3.83,3.0,2.86,2.0,0.03,0.0,0.0,0.18,0.17,0.17,2.33,0.1,0.18,0.41,0.07,1.26,0.98,0.1,0.11,0.11,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.2,3.0,3.09,2.0,0.04,0.0,0.0,0.14,0.15,0.15,8471707,8475098,8477573,James Neal,Tyler Bozak,Nathan Walker
847419084762788481720,Abruzzese-Blackwell-Simmonds,line,2,653.0,0.33,0.42,0.33,3.17,0.27,0.21,0.85,0.09,1.5,1.08,0.27,0.28,0.28,4.0,0.0,4.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,7.0,7.0,1.0,1.0,3.0,1.0,0.0,0.09,0.17,0.0,0.0,1.0,0.0,8.33,4.0,4.12,1.0,0.04,0.0,0.0,0.31,0.33,0.32,5.79,0.53,0.39,1.46,0.18,3.23,2.2,0.53,0.51,0.51,7.0,1.0,3.0,11.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,7.0,1.0,5.0,5.0,10.0,0.0,2.0,6.0,1.0,1.0,0.16,0.09,0.28,0.0,0.0,1.0,10.62,8.0,7.77,0.0,0.08,0.0,0.0,0.61,0.58,0.58,8474190,8476278,8481720,Wayne Simmonds,Colin Blackwell,Nicholas Abruzzese
847639984774968479314,Tkachuk-Lindholm-Coleman,line,15,951.0,0.49,0.55,0.54,9.76,0.62,0.53,2.7,0.32,5.7,4.13,0.61,0.62,0.6,11.0,3.0,4.0,18.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,10.0,13.0,1.0,2.0,9.0,6.0,3.0,4.0,12.0,2.0,0.0,0.4,0.22,0.0,0.0,1.0,0.0,17.93,14.0,14.04,2.0,0.11,0.0,0.0,0.73,0.72,0.71,8.27,0.64,0.53,2.04,0.27,5.04,3.48,0.63,0.62,0.61,8.0,4.0,3.0,15.0,2.0,1.0,0.0,2.0,1.0,4.0,2.0,6.0,10.0,2.0,4.0,9.0,7.0,1.0,4.0,11.0,0.0,1.0,0.41,0.0,0.23,2.0,0.0,0.0,14.99,12.0,11.91,4.0,0.11,0.04,0.04,0.71,0.69,0.67,8476399,8477496,8479314,Blake Coleman,Elias Lindholm,Matthew Tkachuk
847569284788648481477,Kaprizov-Sturm-Zuccarello,line,15,627.0,0.47,0.44,0.5,5.72,0.24,0.29,1.38,0.18,3.26,2.65,0.24,0.25,0.25,6.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,8.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,11.1,8.0,8.07,0.0,0.06,0.0,0.0,0.3,0.31,0.31,5.06,0.28,0.34,1.34,0.19,3.54,2.32,0.27,0.27,0.27,4.0,4.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,8.0,1.0,2.0,2.0,6.0,0.0,3.0,8.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,13.89,8.0,7.98,0.0,0.07,0.0,0.0,0.34,0.34,0.33,8475692,8478864,8481477,Mats Zuccarello,Kirill Kaprizov,Nico Sturm
847698184781338479514,Pitlick-Evans-Anderson,line,19,4965.0,0.53,0.49,0.51,40.36,3.94,2.95,9.61,1.3,23.89,16.32,3.77,3.63,3.47,43.0,15.0,13.0,71.0,5.0,5.0,2.0,11.0,1.0,17.0,19.0,38.0,53.0,9.0,21.0,49.0,38.0,8.0,24.0,44.0,8.0,6.0,1.36,1.03,1.54,1.0,2.0,2.0,65.14,58.0,53.71,20.0,0.61,1.33,1.33,3.22,2.96,2.93,39.43,3.48,3.04,8.7,1.22,22.78,15.79,3.37,3.76,3.63,48.0,7.0,19.0,74.0,5.0,1.0,0.0,16.0,1.0,15.0,17.0,43.0,50.0,3.0,9.0,49.0,29.0,8.0,21.0,38.0,15.0,2.0,1.2,1.73,0.55,2.0,3.0,0.0,80.95,55.0,59.32,17.0,0.63,0.31,0.31,3.81,4.11,4.05,8476981,8478133,8479514,Josh Anderson,Jake Evans,Rem Pitlick
847845884800748480205,Texier-Roslovic-Bemstrom,line,1,640.0,0.52,0.48,0.47,5.5,0.78,0.39,1.4,0.2,3.12,2.1,0.68,0.85,0.74,8.0,0.0,2.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,2.0,0.08,0.1,0.6,0.0,1.0,1.0,11.19,8.0,8.81,0.0,0.08,0.6,0.6,0.26,0.29,0.29,6.99,0.71,0.56,1.39,0.19,3.71,2.44,0.71,0.65,0.65,8.0,1.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,8.0,9.0,1.0,2.0,5.0,3.0,3.0,4.0,5.0,3.0,1.0,0.14,0.31,0.26,0.0,0.0,0.0,10.02,9.0,8.28,1.0,0.12,0.0,0.0,0.82,0.75,0.75,8478458,8480074,8480205,Jack Roslovic,Alexandre Texier,Emil Bemstrom
847458684757688477505,Schwartz-Wennberg-Eberle,line,26,7901.0,0.65,0.57,0.59,75.4,6.69,5.6,16.88,2.35,44.41,31.06,6.59,6.51,6.4,79.0,28.0,26.0,133.0,7.0,4.0,0.0,23.0,0.0,35.0,38.0,72.0,100.0,7.0,14.0,60.0,47.0,19.0,14.0,80.0,21.0,6.0,2.54,2.75,1.4,4.0,2.0,1.0,128.48,107.0,104.08,5.0,1.15,0.86,0.86,6.99,6.78,6.72,53.57,3.58,3.33,13.43,1.73,29.58,22.34,3.56,3.8,3.77,59.0,15.0,26.0,100.0,8.0,2.0,0.0,17.0,1.0,21.0,25.0,51.0,66.0,7.0,14.0,78.0,51.0,22.0,16.0,58.0,13.0,3.0,1.35,1.46,0.78,2.0,5.0,1.0,106.65,74.0,78.06,6.0,0.69,0.41,0.41,3.86,4.08,4.06,8474586,8475768,8477505,Jordan Eberle,Jaden Schwartz,Alex Wennberg
847645584774928481186,Landeskog-Mackinnon-O'Connor,line,12,1394.0,0.45,0.48,0.42,12.52,0.94,0.8,2.59,0.34,6.91,5.42,0.91,0.96,0.92,13.0,4.0,9.0,26.0,2.0,0.0,0.0,0.0,1.0,7.0,7.0,11.0,15.0,1.0,2.0,10.0,7.0,3.0,2.0,12.0,5.0,0.0,0.29,0.66,0.0,1.0,1.0,0.0,27.67,17.0,17.77,0.0,0.17,0.0,0.0,1.11,1.13,1.09,16.58,1.13,1.04,4.11,0.56,9.12,7.04,1.07,1.14,1.07,15.0,8.0,5.0,28.0,0.0,2.0,0.0,4.0,0.0,10.0,7.0,15.0,23.0,2.0,4.0,19.0,5.0,6.0,1.0,19.0,2.0,2.0,0.31,0.28,0.54,0.0,0.0,0.0,27.35,23.0,22.83,1.0,0.21,0.38,0.38,0.96,0.96,0.93,8476455,8477492,8481186,Gabriel Landeskog,Nathan MacKinnon,Logan O'Connor
847516984779348478402,Kane-Draisaitl-Mcdavid,line,18,1028.0,0.49,0.37,0.45,11.31,1.22,0.91,2.15,0.29,5.44,3.99,1.15,1.26,1.19,13.0,1.0,0.0,14.0,0.0,2.0,0.0,2.0,0.0,6.0,4.0,13.0,14.0,2.0,4.0,9.0,7.0,1.0,4.0,7.0,6.0,1.0,0.25,0.75,0.22,0.0,0.0,0.0,14.38,14.0,14.27,0.0,0.19,0.36,0.36,1.05,1.1,1.04,12.73,1.25,0.95,2.89,0.41,6.77,4.74,1.24,1.27,1.26,14.0,3.0,7.0,24.0,3.0,0.0,0.0,2.0,2.0,2.0,8.0,11.0,14.0,3.0,6.0,15.0,7.0,5.0,0.0,9.0,8.0,0.0,0.28,0.96,0.0,0.0,3.0,0.0,24.5,17.0,17.53,0.0,0.2,0.0,0.0,1.45,1.48,1.47,8475169,8477934,8478402,Evander Kane,Leon Draisaitl,Connor McDavid
847467984799418482705,Nyquist-Sillinger-Danforth,line,7,2322.0,0.66,0.61,0.53,15.42,1.55,1.16,4.23,0.62,9.05,6.39,1.51,1.56,1.51,13.0,10.0,13.0,36.0,0.0,2.0,0.0,4.0,1.0,7.0,9.0,13.0,23.0,2.0,4.0,24.0,10.0,4.0,1.0,18.0,3.0,2.0,0.52,0.4,0.65,0.0,0.0,0.0,37.96,23.0,23.94,1.0,0.24,0.65,0.65,1.15,1.18,1.15,13.95,0.79,0.93,3.13,0.45,8.41,6.29,0.78,0.8,0.79,12.0,8.0,3.0,23.0,2.0,0.0,0.0,7.0,0.0,4.0,7.0,10.0,18.0,1.0,2.0,14.0,19.0,5.0,5.0,16.0,4.0,0.0,0.28,0.51,0.0,0.0,2.0,0.0,23.36,20.0,20.07,3.0,0.19,0.0,0.0,0.98,0.99,0.98,8474679,8479941,8482705,Gustav Nyquist,Justin Danforth,Cole Sillinger
847933684800728481481,Andersson-Lizotte-Grundstrom,line,3,696.0,0.52,0.43,0.47,6.25,0.69,0.45,1.5,0.22,3.7,2.45,0.67,0.7,0.67,6.0,3.0,4.0,13.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,6.0,9.0,0.0,0.0,4.0,5.0,0.0,2.0,5.0,4.0,0.0,0.12,0.57,0.0,0.0,0.0,0.0,14.11,9.0,9.11,2.0,0.1,0.2,0.2,0.59,0.59,0.58,6.6,0.64,0.51,1.77,0.26,3.96,2.87,0.61,0.64,0.62,6.0,4.0,7.0,17.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,5.0,9.0,1.0,2.0,9.0,9.0,0.0,1.0,7.0,2.0,1.0,0.22,0.2,0.22,0.0,0.0,1.0,16.26,10.0,9.84,1.0,0.1,0.0,0.0,0.75,0.75,0.72,8479336,8480072,8481481,Carl Grundstrom,Lias Andersson,Blake Lizotte
847647984780428479675,Arvidsson-Danault-Moore,line,43,28321.0,0.59,0.58,0.6,329.25,29.94,22.86,76.74,10.9,179.51,132.04,28.84,30.4,29.28,317.0,135.0,115.0,567.0,28.0,32.0,9.0,75.0,11.0,133.0,173.0,289.0,424.0,31.0,68.0,252.0,132.0,46.0,62.0,340.0,79.0,33.0,10.56,10.04,9.33,8.0,8.0,12.0,575.43,452.0,458.05,42.0,4.76,7.43,7.43,27.27,27.7,27.26,223.95,21.17,15.54,51.16,7.08,118.75,87.31,20.14,21.28,20.24,221.0,80.0,105.0,406.0,21.0,26.0,1.0,55.0,10.0,81.0,108.0,200.0,280.0,28.0,62.0,253.0,230.0,38.0,77.0,213.0,65.0,23.0,6.85,8.13,6.18,6.0,13.0,2.0,405.68,301.0,301.02,51.0,3.24,5.31,5.55,18.85,18.87,18.52,8476479,8478042,8479675,Phillip Danault,Viktor Arvidsson,Trevor Moore
847691584778468480025,Carpenter-Khaira-Entwistle,line,6,2072.0,0.13,0.33,0.29,7.58,0.24,0.4,1.76,0.24,4.67,3.69,0.24,0.24,0.24,9.0,2.0,9.0,20.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,9.0,11.0,2.0,4.0,19.0,19.0,4.0,6.0,11.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,19.58,11.0,10.81,6.0,0.08,0.0,0.0,0.32,0.32,0.32,18.95,1.64,1.24,4.5,0.63,11.33,7.67,1.5,1.67,1.53,21.0,6.0,14.0,41.0,2.0,2.0,0.0,5.0,1.0,12.0,5.0,19.0,25.0,3.0,6.0,13.0,21.0,2.0,4.0,22.0,4.0,1.0,0.69,0.56,0.4,1.0,1.0,0.0,41.85,27.0,27.31,3.0,0.25,0.42,0.42,1.47,1.49,1.4,8476915,8477846,8480025,Jujhar Khaira,Ryan Carpenter,MacKenzie Entwistle
847571484757688476826,Schwartz-Gourde-Jarnkrok,line,12,3097.0,0.38,0.47,0.48,23.4,1.68,1.62,5.61,0.76,13.48,9.85,1.65,1.66,1.62,21.0,12.0,6.0,39.0,3.0,1.0,0.0,1.0,1.0,9.0,18.0,18.0,30.0,5.0,10.0,26.0,24.0,10.0,6.0,26.0,7.0,0.0,0.79,0.89,0.0,0.0,3.0,0.0,39.12,33.0,32.89,4.0,0.33,0.19,0.19,1.82,1.79,1.75,25.6,2.79,1.73,6.48,0.89,14.03,10.08,2.36,2.91,2.46,26.0,10.0,8.0,44.0,5.0,4.0,1.0,7.0,0.0,9.0,11.0,21.0,31.0,4.0,8.0,28.0,14.0,2.0,7.0,24.0,9.0,3.0,0.66,1.05,1.08,2.0,2.0,1.0,44.94,36.0,36.97,2.0,0.36,1.26,1.26,1.89,1.97,1.91,8475714,8475768,8476826,Calle Jarnkrok,Jaden Schwartz,Yanni Gourde
847741684784588482475,Bjorkstrand-Roslovic-Chinakhov,line,7,674.0,0.31,0.47,0.41,5.19,0.55,0.32,1.27,0.18,2.7,1.98,0.5,0.57,0.53,5.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,5.0,7.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,0.13,0.17,0.24,0.0,0.0,0.0,9.13,7.0,7.15,1.0,0.07,0.24,0.24,0.37,0.38,0.38,7.53,1.19,0.66,1.68,0.31,3.51,2.65,1.11,1.19,1.1,8.0,2.0,0.0,10.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,7.0,9.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,3.0,2.0,0.25,0.41,0.54,1.0,0.0,0.0,9.99,10.0,9.98,2.0,0.14,0.54,0.54,0.8,0.78,0.75,8477416,8478458,8482475,Oliver Bjorkstrand,Jack Roslovic,Yegor Chinakhov
847400984740538479373,Bonino-Couture-Dahlen,line,6,1781.0,0.27,0.34,0.36,13.03,0.78,0.71,3.22,0.42,7.29,5.57,0.78,0.81,0.81,8.0,10.0,5.0,23.0,1.0,0.0,0.0,3.0,1.0,7.0,6.0,7.0,17.0,2.0,4.0,26.0,7.0,9.0,6.0,15.0,3.0,0.0,0.38,0.4,0.0,1.0,0.0,0.0,23.72,18.0,18.7,5.0,0.14,0.0,0.0,0.93,0.96,0.96,21.61,2.16,1.48,5.17,0.74,13.18,9.27,2.1,2.11,2.06,23.0,9.0,12.0,44.0,1.0,1.0,1.0,6.0,2.0,7.0,15.0,22.0,31.0,0.0,0.0,21.0,6.0,4.0,7.0,21.0,8.0,3.0,0.51,0.87,0.78,0.0,0.0,1.0,43.51,32.0,31.61,4.0,0.31,0.26,0.26,2.21,2.17,2.14,8474009,8474053,8479373,Nick Bonino,Logan Couture,Jonathan Dahlen
