lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,goalsFor_per60,dZoneGiveaways_per60,corsi_influence_on_player1,corsi_influence_on_player2,corsi_influence_on_player1_stdDevs,corsi_influence_on_player2_stdDevs
84779868480196,Bryson-Montour,pairing,19,6537.0,0.45,0.47,0.48,55.78,4.22,3.84,13.05,1.82,31.97,23.09,4.01,4.39,4.17,50.0,28.0,23.0,101.0,5.0,5.0,1.0,13.0,3.0,24.0,28.0,45.0,73.0,6.0,15.0,34.0,33.0,8.0,16.0,62.0,14.0,2.0,1.71,1.75,0.77,3.0,1.0,1.0,99.88,78.0,77.66,9.0,0.79,1.13,1.13,3.89,3.98,3.93,61.2,5.23,4.25,14.26,2.04,34.55,25.68,5.0,5.21,4.98,66.0,20.0,26.0,112.0,6.0,7.0,1.0,12.0,3.0,25.0,33.0,60.0,80.0,1.0,5.0,56.0,32.0,7.0,18.0,67.0,13.0,6.0,1.86,1.65,1.73,2.0,1.0,3.0,113.83,86.0,87.15,7.0,0.88,1.44,1.44,4.67,4.71,4.64,8477986,8480196,Brandon Montour,Jacob Bryson,2.753556677374943,4.956402019274896,0.0,0.0,3.2581307551177456,3.9350298850172876
84757648476407,Fowler-Welinski,pairing,31,16412.0,0.39,0.4650188886180844,0.38,8.32,0.52,0.47,2.05,0.3,5.01,3.66,0.51,0.54,0.53,9.0,3.0,5.0,17.0,9.0,0.0,0.0,3.0,0.0,5.0,4.0,9.0,12.0,1.0,2.0,15.0,5.0,1.0,1.0,10.0,2.0,0.0,0.32,0.2,0.0,0.0,0.0,0.0,17.58,12.0,12.65,30.0,0.09,0.0,0.0,0.61,0.64,0.63,14.47,0.8,0.8,3.68,0.45,8.13,6.14,0.8,0.77,0.77,18.0,2.0,2.0,22.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,17.0,19.0,1.0,2.0,10.0,4.0,3.0,2.0,17.0,3.0,0.0,0.48,0.33,0.0,0.0,1.0,0.0,20.96,20.0,18.85,2.0,0.16,0.0,0.0,0.97,0.93,0.92,8475764,8476407,Cam Fowler,Andy Welinski,1.974165244942725,6.58055081647575,0.0,0.0,3.341601704496891,3.4765431839322116
84741458478013,Walman-Bortuzzo,pairing,41,17352.0,0.6,0.5597458506224067,0.6,101.73,8.49,6.89,23.67,3.15,56.08,41.84,8.33,8.64,8.49,101.0,41.0,45.0,187.0,4.0,7.0,1.0,24.0,1.0,51.0,57.0,99.0,140.0,14.0,34.0,65.0,99.0,25.0,19.0,106.0,29.0,7.0,3.3,3.54,1.66,1.0,0.0,1.0,191.13,142.0,144.28,20.0,1.42,1.1,1.2,8.64,8.84,8.77,66.63,5.62,4.66,15.99,2.3,37.58,28.85,5.48,5.54,5.4,55.0,40.0,35.0,130.0,6.0,5.0,1.0,10.0,4.0,30.0,40.0,49.0,89.0,12.0,30.0,78.0,76.0,31.0,26.0,72.0,19.0,4.0,2.38,2.12,1.12,3.0,3.0,0.0,127.19,95.0,93.14,17.0,0.97,0.65,0.61,5.98,5.9,5.8,8474145,8478013,Robert Bortuzzo,Jake Walman,0.8298755186721991,4.149377593360996,0.05380957901846317,0.07466642771363374,5.146044650708919,5.59025700683131
84746738475718,Brodie-Holl,pairing,82,24122.0,0.6,0.52251927700854,0.54,204.34,19.33,14.4,48.39,6.81,110.41,79.67,18.46,19.76,18.86,194.0,85.0,78.0,357.0,16.0,19.0,1.0,56.0,7.0,82.0,99.0,178.0,263.0,21.0,45.0,181.0,149.0,60.0,63.0,196.0,64.0,19.0,6.14,8.25,4.93,7.0,7.0,2.0,363.31,279.0,284.3,39.0,3.01,3.86,3.86,18.47,18.85,18.54,170.21,12.82,10.97,40.18,5.49,95.11,71.44,12.4,12.76,12.34,175.0,61.0,75.0,311.0,15.0,8.0,1.0,42.0,9.0,77.0,85.0,160.0,221.0,17.0,37.0,173.0,254.0,54.0,65.0,189.0,38.0,9.0,5.85,4.3,2.67,7.0,5.0,3.0,307.28,236.0,233.57,44.0,2.26,1.69,1.73,13.33,13.24,13.02,8474673,8475718,TJ Brodie,Justin Holl,2.3878617030097,5.820412901086145,0.016435451266161083,0.008155792504504822,4.350044756884422,4.173703317189538
84774998480196,Bryson-Ristolainen,pairing,30,16015.0,0.44,0.42,0.41,97.76,9.52,6.72,22.75,3.21,54.9,41.16,9.25,9.5,9.23,93.0,49.0,45.0,187.0,9.0,9.0,4.0,27.0,2.0,35.0,60.0,84.0,133.0,12.0,24.0,128.0,92.0,28.0,17.0,111.0,21.0,10.0,3.94,2.44,3.15,4.0,1.0,4.0,183.85,142.0,139.91,12.0,1.39,2.67,2.94,7.71,7.65,7.55,142.63,12.01,9.38,33.7,4.53,78.9,60.14,11.54,12.31,11.84,155.0,53.0,45.0,253.0,11.0,7.0,2.0,42.0,6.0,61.0,81.0,144.0,197.0,12.0,24.0,133.0,86.0,19.0,25.0,162.0,37.0,9.0,4.81,4.59,2.6,3.0,6.0,2.0,261.2,208.0,214.08,13.0,1.93,1.85,1.85,11.44,11.81,11.63,8477499,8480196,Rasmus Ristolainen,Jacob Bryson,2.0231033406181704,2.6974711208242272,0.0,0.0,3.442220084775678,2.6767592485583145
84768858480817,Miller-Trouba,pairing,117,108816.0,0.48,0.4870657807675342,0.5,608.51,49.92,40.78,147.32,20.28,342.48,252.22,48.54,49.82,48.46,614.0,239.0,280.0,1133.0,79.0,51.0,11.0,154.0,22.0,255.0,313.0,556.0,795.0,91.0,205.0,579.0,690.0,168.0,204.0,648.0,161.0,44.0,17.37,19.5,13.04,23.0,23.0,12.0,1142.36,853.0,856.81,155.0,8.38,12.0,12.0,46.3,46.41,45.86,625.7,54.4,42.67,146.54,20.25,345.84,256.32,52.57,54.39,52.56,636.0,230.0,290.0,1156.0,42.0,46.0,9.0,119.0,12.0,294.0,353.0,594.0,824.0,77.0,179.0,544.0,457.0,150.0,170.0,633.0,186.0,47.0,18.37,23.35,12.68,17.0,16.0,9.0,1152.62,866.0,863.61,84.0,8.83,10.56,10.68,52.55,52.52,51.66,8476885,8480817,Jacob Trouba,K'Andre Miller,2.6135862373180414,5.127922364358183,0.0,0.0,3.6689126197599062,3.5706438896841006
84768508476923,Murray-Severson,pairing,40,18977.0,0.47,0.48,0.48,133.9,10.99,8.62,30.71,4.09,75.5,55.73,10.81,10.98,10.81,144.0,51.0,62.0,257.0,13.0,6.0,1.0,30.0,3.0,58.0,85.0,131.0,182.0,14.0,36.0,136.0,89.0,37.0,42.0,155.0,36.0,4.0,4.95,4.64,1.39,6.0,6.0,1.0,254.63,195.0,194.64,23.0,1.76,1.53,1.53,10.56,10.59,10.51,148.12,12.46,9.49,36.11,4.86,84.53,61.02,12.14,12.64,12.32,164.0,51.0,61.0,276.0,10.0,9.0,2.0,51.0,7.0,58.0,80.0,154.0,205.0,15.0,36.0,164.0,108.0,35.0,53.0,172.0,33.0,10.0,5.77,3.55,3.13,5.0,4.0,1.0,278.59,215.0,215.54,29.0,1.95,2.13,2.13,11.82,11.91,11.69,8476850,8476923,Ryan Murray,Damon Severson,2.4661432260104337,4.36317647678769,0.0,0.0,3.7927788265213263,3.694811087599728
84780388479398,Toews-Girard,pairing,96,25215.0,0.66,0.62,0.6,90.38,7.18,6.3,21.25,2.94,51.0,38.32,6.94,7.34,7.1,93.0,34.0,46.0,173.0,30.0,5.0,1.0,23.0,4.0,31.0,52.0,81.0,115.0,9.0,18.0,50.0,41.0,15.0,18.0,94.0,28.0,5.0,2.91,3.13,1.14,6.0,6.0,0.0,178.62,127.0,130.26,25.0,1.3,0.78,1.04,7.45,7.59,7.44,60.25,3.77,3.72,14.55,1.98,34.41,25.57,3.59,3.73,3.55,56.0,28.0,24.0,108.0,5.0,5.0,1.0,17.0,4.0,23.0,30.0,51.0,79.0,9.0,18.0,87.0,51.0,18.0,23.0,68.0,14.0,2.0,1.58,1.64,0.55,2.0,2.0,1.0,105.79,84.0,83.01,19.0,0.76,0.79,0.79,3.74,3.69,3.6,8478038,8479398,Devon Toews,Samuel Girard,4.283164782867341,3.5693039857227844,0.07687652562175873,0.10990640044966882,5.637328010384051,6.340803340438634
84746188476792,Scandella-Krug,pairing,50,7317.0,0.52,0.4635916359163591,0.45,39.78,3.96,2.84,8.64,1.28,22.14,16.13,3.82,3.92,3.78,41.0,14.0,20.0,75.0,8.0,2.0,1.0,3.0,1.0,20.0,22.0,34.0,48.0,6.0,12.0,38.0,27.0,12.0,16.0,36.0,16.0,3.0,1.18,1.93,0.85,3.0,4.0,0.0,75.33,55.0,54.81,10.0,0.59,0.48,0.48,4.08,4.01,3.96,49.05,3.63,3.19,11.68,1.53,27.61,20.36,3.48,3.7,3.54,54.0,14.0,7.0,75.0,3.0,2.0,1.0,14.0,1.0,21.0,27.0,51.0,65.0,3.0,6.0,43.0,22.0,10.0,11.0,53.0,13.0,2.0,1.65,1.44,0.54,2.0,0.0,1.0,75.28,68.0,68.3,8.0,0.66,0.54,0.54,3.75,3.82,3.75,8474618,8476792,Marco Scandella,Torey Krug,3.936039360393604,4.920049200492005,0.0,0.0,3.6666671467328946,2.562552643484578
84768748480467,Maatta-Strand,pairing,11,6813.0,0.79,0.4914824600029356,0.72,19.31,2.03,1.13,4.84,0.62,10.11,7.28,1.99,2.16,2.12,22.0,4.0,6.0,32.0,5.0,3.0,2.0,4.0,0.0,9.0,7.0,19.0,23.0,1.0,5.0,10.0,4.0,3.0,1.0,21.0,3.0,2.0,0.63,0.42,0.98,1.0,0.0,2.0,33.97,26.0,27.36,4.0,0.23,1.18,1.18,1.08,1.14,1.12,7.52,0.55,0.46,1.72,0.25,3.66,3.37,0.54,0.51,0.51,8.0,2.0,2.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,8.0,10.0,4.0,11.0,13.0,16.0,1.0,2.0,9.0,0.0,1.0,0.35,0.0,0.2,0.0,0.0,0.0,11.43,10.0,9.53,2.0,0.09,0.0,0.0,0.64,0.6,0.59,8476874,8480467,Olli Maatta,Austin Strand,2.642007926023778,2.1136063408190227,0.0,0.0,3.7140674729729195,3.2303083924686025
84746008476988,Josi-Benning,pairing,95,16876.0,0.53,0.5002275420715809,0.53,80.86,6.62,5.43,18.5,2.71,44.41,34.33,6.54,6.84,6.76,87.0,25.0,30.0,142.0,11.0,3.0,0.0,14.0,1.0,36.0,52.0,81.0,106.0,11.0,30.0,57.0,74.0,16.0,20.0,85.0,20.0,7.0,2.54,2.42,1.65,3.0,2.0,1.0,145.65,112.0,114.29,17.0,1.13,0.61,0.78,6.96,7.18,7.14,72.04,5.87,4.97,16.55,2.31,41.1,29.21,5.75,5.72,5.61,77.0,23.0,28.0,128.0,9.0,2.0,1.0,16.0,1.0,27.0,45.0,68.0,91.0,9.0,24.0,64.0,62.0,24.0,20.0,75.0,20.0,5.0,2.42,2.34,1.11,3.0,5.0,1.0,125.96,100.0,98.43,12.0,1.03,0.39,0.39,6.5,6.34,6.24,8474600,8476988,Roman Josi,Matt Benning,2.3465276131784787,3.626451765821285,0.0,0.0015921338035416177,3.787848419796181,4.033909509459935
84717098481812,Knyzhov-Vlasic,pairing,28,8374.0,0.6,0.5,0.54,65.96,5.05,4.49,15.76,2.13,36.3,27.27,4.93,5.15,5.03,68.0,23.0,19.0,110.0,5.0,5.0,0.0,12.0,1.0,28.0,40.0,63.0,86.0,12.0,27.0,58.0,60.0,16.0,17.0,68.0,21.0,2.0,2.01,2.5,0.54,3.0,2.0,0.0,112.95,91.0,93.5,10.0,0.93,0.77,0.77,5.21,5.31,5.26,54.32,3.32,3.59,13.38,1.8,32.97,23.95,3.22,3.36,3.26,55.0,24.0,31.0,110.0,6.0,3.0,0.0,15.0,2.0,27.0,26.0,49.0,73.0,10.0,23.0,64.0,61.0,13.0,27.0,71.0,7.0,1.0,2.04,0.91,0.37,3.0,3.0,0.0,109.52,79.0,78.21,13.0,0.73,0.42,0.42,3.63,3.62,3.52,8471709,8481812,Marc-Edouard Vlasic,Nikolai Knyzhov,2.149510389300215,4.29902077860043,0.0,0.0004241017669083247,3.8881844701149735,4.009032584349986
84764738479388,Stillman-Murphy,pairing,40,9475.0,0.52,0.4208517150395778,0.4,24.72,2.36,1.85,5.43,0.75,12.98,9.62,2.32,2.34,2.3,24.0,9.0,15.0,48.0,8.0,2.0,1.0,4.0,0.0,11.0,13.0,21.0,30.0,6.0,12.0,27.0,41.0,11.0,7.0,20.0,12.0,1.0,0.65,1.45,0.26,1.0,2.0,0.0,46.91,33.0,32.66,17.0,0.39,0.4,0.4,2.35,2.33,2.31,34.45,2.16,2.33,7.87,1.15,19.9,15.59,2.15,2.21,2.2,34.0,15.0,21.0,70.0,2.0,1.0,0.0,5.0,1.0,18.0,22.0,32.0,47.0,5.0,10.0,34.0,37.0,8.0,12.0,41.0,7.0,1.0,1.09,0.83,0.24,1.0,0.0,1.0,71.15,49.0,49.73,4.0,0.47,0.02,0.02,2.61,2.66,2.65,8476473,8479388,Connor Murphy,Riley Stillman,3.0395778364116097,6.45910290237467,0.0,0.0,2.746253473221471,3.3098765031858672
84778108480036,Heiskanen-Hanley,pairing,50,6245.0,0.1,0.4834251401120897,0.23,2.08,0.06,0.11,0.46,0.06,1.28,1.03,0.06,0.06,0.06,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,3.0,7.0,0.0,3.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.74,3.0,2.86,10.0,0.02,0.0,0.0,0.09,0.08,0.08,7.27,0.59,0.44,1.76,0.22,3.98,3.01,0.59,0.63,0.63,10.0,0.0,3.0,13.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,9.0,9.0,0.0,0.0,2.0,5.0,1.0,0.0,8.0,2.0,0.0,0.24,0.35,0.0,0.0,1.0,0.0,13.39,10.0,10.57,0.0,0.09,0.0,0.0,0.68,0.73,0.73,8477810,8480036,Joel Hanley,Miro Heiskanen,0.0,5.76461168935148,0.0,0.0,3.2611739209828436,3.391439247586468
84752088477244,Dumoulin-Ruhwedel,pairing,116,15105.0,0.58,0.5179715326050977,0.53,29.65,2.52,2.0,7.31,0.99,15.34,11.85,2.4,2.52,2.4,29.0,11.0,7.0,47.0,8.0,4.0,2.0,4.0,0.0,12.0,16.0,25.0,36.0,4.0,8.0,13.0,26.0,5.0,1.0,31.0,6.0,3.0,0.96,0.7,0.85,2.0,0.0,2.0,46.19,40.0,39.52,15.0,0.42,0.89,0.89,2.04,2.04,2.02,25.01,1.83,1.58,5.46,0.72,14.27,11.14,1.82,1.84,1.84,25.0,10.0,15.0,50.0,1.0,0.0,0.0,10.0,1.0,10.0,13.0,24.0,34.0,2.0,4.0,11.0,23.0,9.0,5.0,25.0,9.0,1.0,0.57,1.06,0.2,0.0,1.0,0.0,50.27,35.0,35.08,3.0,0.33,0.0,0.0,2.15,2.17,2.16,8475208,8477244,Brian Dumoulin,Chad Ruhwedel,1.906653426017875,3.574975173783516,0.0,0.008040164808479244,3.977989099763264,4.171240660820151
84789118481600,Bjornfot-Roy,pairing,70,30249.0,0.51,0.4816350953750536,0.51,62.94,5.0,4.3,14.45,1.91,35.54,25.8,4.92,5.12,5.04,58.0,29.0,27.0,114.0,13.0,2.0,0.0,12.0,5.0,31.0,35.0,56.0,85.0,6.0,15.0,50.0,40.0,8.0,9.0,63.0,20.0,4.0,1.76,2.3,0.94,0.0,1.0,1.0,116.18,87.0,87.99,38.0,0.88,0.4,0.4,5.48,5.59,5.51,59.08,4.86,3.78,14.23,1.9,33.1,24.13,4.7,4.86,4.71,59.0,23.0,25.0,107.0,2.0,3.0,0.0,12.0,2.0,24.0,39.0,57.0,80.0,7.0,17.0,49.0,65.0,6.0,9.0,63.0,14.0,5.0,2.01,1.43,1.42,2.0,0.0,0.0,106.9,82.0,82.26,5.0,0.79,0.97,0.97,4.67,4.67,4.61,8478911,8481600,Matt Roy,Tobias Bjornfot,1.547158583754835,4.522463552514133,0.0,0.00038848666867796755,2.8696758708383747,4.008274048536179
84735078476441,Edmundson-Petry,pairing,71,52256.0,0.52,0.5284996938150643,0.5,115.72,10.58,7.97,28.01,3.66,62.64,45.14,10.07,10.27,9.76,127.0,31.0,53.0,211.0,41.0,10.0,1.0,21.0,2.0,53.0,59.0,114.0,145.0,17.0,34.0,141.0,99.0,32.0,69.0,116.0,27.0,15.0,3.28,3.13,4.17,7.0,4.0,2.0,201.69,158.0,150.79,191.0,1.68,2.32,2.32,9.93,9.56,9.4,117.55,9.87,7.7,27.17,3.62,62.72,47.93,9.45,10.26,9.83,125.0,34.0,77.0,236.0,11.0,8.0,3.0,37.0,3.0,53.0,47.0,114.0,148.0,13.0,26.0,115.0,94.0,30.0,65.0,119.0,33.0,7.0,3.7,3.99,2.19,5.0,3.0,3.0,246.12,159.0,165.78,45.0,1.6,2.19,2.03,9.44,9.82,9.67,8473507,8476441,Jeff Petry,Joel Edmundson,2.8245560318432337,13.1582976117575,0.010198151124562682,0.021504307894398722,4.217201783708733,4.458002041255834
84769238480883,Smith-Severson,pairing,94,38427.0,0.4,0.5374700080672443,0.45,88.1,6.73,5.42,21.08,2.81,49.79,37.17,6.63,6.64,6.54,84.0,39.0,45.0,168.0,19.0,3.0,0.0,19.0,3.0,37.0,57.0,80.0,119.0,11.0,22.0,76.0,42.0,28.0,24.0,99.0,20.0,4.0,3.12,2.56,1.05,2.0,2.0,0.0,164.22,123.0,120.71,47.0,1.1,0.64,0.64,7.19,7.07,7.0,109.38,10.23,7.23,25.42,3.68,57.79,43.66,9.89,10.3,9.96,108.0,40.0,37.0,185.0,9.0,8.0,1.0,31.0,5.0,41.0,54.0,99.0,139.0,9.0,18.0,89.0,78.0,32.0,22.0,109.0,28.0,11.0,3.34,3.41,3.48,2.0,4.0,3.0,189.14,148.0,150.23,11.0,1.49,2.5,2.51,9.21,9.29,9.14,8476923,8480883,Damon Severson,Ty Smith,1.779998438597861,4.403154032321024,0.046669134034074966,0.03903250372389,4.9939663604247375,4.831320239119345
84783978479976,Valimaki-Andersson,pairing,56,13223.0,0.56,0.47,0.48,65.52,5.65,4.18,14.74,1.95,35.42,28.07,5.58,5.63,5.56,67.0,23.0,32.0,122.0,6.0,2.0,0.0,18.0,4.0,27.0,37.0,65.0,88.0,7.0,14.0,62.0,63.0,21.0,43.0,66.0,17.0,7.0,1.89,1.92,1.84,0.0,1.0,1.0,122.54,90.0,89.96,36.0,0.86,0.49,0.49,6.01,6.01,5.98,67.91,4.45,4.14,15.74,2.17,39.96,31.54,4.37,4.54,4.46,71.0,27.0,38.0,136.0,6.0,4.0,0.0,19.0,4.0,27.0,38.0,65.0,92.0,11.0,25.0,61.0,79.0,30.0,34.0,82.0,13.0,3.0,2.05,1.53,0.87,4.0,2.0,0.0,136.44,98.0,99.3,26.0,0.84,1.04,1.04,4.25,4.29,4.26,8478397,8479976,Rasmus Andersson,Juuso Valimaki,1.6335173561219087,9.801104136731452,0.0,0.0,2.8620411071852283,2.738412458464685
84745818476302,Gardiner-Corrado,pairing,34,12623.0,0.19,0.5162132615067734,0.3,4.93,0.28,0.29,1.31,0.16,2.87,2.09,0.28,0.3,0.3,5.0,2.0,8.0,15.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,7.0,1.0,2.0,7.0,9.0,1.0,1.0,6.0,1.0,0.0,0.19,0.09,0.0,0.0,0.0,0.0,14.89,7.0,7.27,13.0,0.06,0.0,0.0,0.34,0.36,0.36,11.45,1.16,0.7,3.1,0.39,6.06,4.58,1.07,1.11,1.03,15.0,1.0,1.0,17.0,0.0,3.0,0.0,2.0,1.0,7.0,3.0,15.0,16.0,1.0,2.0,5.0,9.0,4.0,3.0,11.0,4.0,1.0,0.29,0.51,0.36,0.0,0.0,0.0,17.03,16.0,15.75,1.0,0.15,0.69,0.69,0.61,0.6,0.59,8474581,8476302,Jake Gardiner,Frank Corrado,1.140774776202171,3.7075180226570543,0.008116670794501624,0.0,4.172870097021427,3.8933279960978906
84716938476289,Kindl-Marchenko,pairing,23,9087.0,0.54,0.5692967976229779,0.61,13.01,0.64,0.73,3.28,0.4,7.78,6.17,0.61,0.66,0.62,13.0,6.0,8.0,27.0,1.0,0.0,0.0,4.0,0.0,9.0,6.0,13.0,19.0,3.0,6.0,12.0,10.0,0.0,3.0,17.0,2.0,0.0,0.41,0.23,0.0,0.0,0.0,0.0,27.25,19.0,19.06,15.0,0.15,0.0,0.0,0.78,0.81,0.77,8.02,0.55,0.52,2.03,0.31,4.99,3.61,0.55,0.53,0.52,8.0,4.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,8.0,12.0,2.0,4.0,14.0,13.0,2.0,5.0,10.0,2.0,0.0,0.27,0.28,0.0,0.0,0.0,0.0,14.67,12.0,11.65,2.0,0.11,0.0,0.0,0.66,0.63,0.62,8471693,8476289,Jakub Kindl,Alexey Marchenko,0.3961703532518983,5.942555298778474,0.03910114982163726,0.07208268153756792,4.832782274217005,5.535227985272641
84695558473571,Ehrhoff-Mcbain,pairing,81,25266.0,0.49,0.525962954167656,0.47,87.07,7.17,5.54,20.34,2.85,47.44,37.66,7.04,7.06,6.93,96.0,25.0,50.0,171.0,13.0,7.0,2.0,24.0,2.0,36.0,47.0,91.0,116.0,9.0,18.0,50.0,53.0,24.0,16.0,90.0,28.0,3.0,2.48,3.41,1.28,1.0,3.0,1.0,164.78,121.0,117.3,33.0,1.13,1.52,1.52,6.78,6.6,6.51,99.31,7.44,6.2,23.56,3.13,53.91,43.76,7.12,7.62,7.29,105.0,33.0,40.0,178.0,5.0,8.0,1.0,30.0,3.0,35.0,57.0,100.0,133.0,12.0,24.0,71.0,48.0,15.0,21.0,108.0,23.0,7.0,2.68,2.75,2.01,1.0,4.0,0.0,184.49,138.0,142.58,16.0,1.28,2.02,2.02,6.7,6.85,6.74,8469555,8473571,Christian Ehrhoff,Jamie McBain,1.8522916171930652,4.7019710282593215,0.03286824887395551,0.055250094397468696,4.700032995746748,5.176724967754454
84746058475227,Wiercioch-Wideman,pairing,30,6478.0,0.6,0.5,0.51,59.13,6.24,4.15,14.32,2.01,29.31,23.97,5.66,6.13,5.54,65.0,15.0,27.0,107.0,5.0,13.0,2.0,13.0,1.0,19.0,29.0,60.0,75.0,7.0,14.0,51.0,55.0,13.0,15.0,56.0,16.0,8.0,1.4,2.07,2.77,1.0,2.0,2.0,103.07,80.0,77.64,10.0,0.87,2.76,2.93,4.18,4.1,3.9,56.25,4.14,3.59,13.65,1.75,31.39,23.48,4.06,4.24,4.16,55.0,23.0,30.0,108.0,2.0,3.0,0.0,18.0,3.0,23.0,29.0,53.0,76.0,4.0,8.0,42.0,55.0,9.0,8.0,63.0,12.0,3.0,1.73,1.62,0.79,0.0,1.0,1.0,110.08,78.0,79.63,4.0,0.75,0.41,0.41,4.48,4.57,4.52,8474605,8475227,Patrick Wiercioch,Chris Wideman,2.778635381290522,5.557270762581044,0.0,0.0057292419628151015,3.61227271383907,4.122022272314162
84707608475227,Methot-Wideman,pairing,88,7841.0,0.7,0.4722841474301747,0.63,32.95,2.69,2.13,7.24,1.01,17.26,13.67,2.67,2.69,2.67,34.0,10.0,9.0,53.0,5.0,1.0,0.0,6.0,2.0,12.0,20.0,31.0,41.0,4.0,8.0,11.0,26.0,9.0,7.0,33.0,9.0,2.0,0.86,1.25,0.58,0.0,3.0,0.0,52.88,44.0,43.97,11.0,0.45,0.24,0.24,2.88,2.9,2.89,19.06,1.14,1.04,4.48,0.59,10.23,8.52,1.12,1.12,1.1,19.0,7.0,7.0,33.0,0.0,0.0,0.0,6.0,2.0,9.0,9.0,19.0,26.0,8.0,16.0,13.0,26.0,6.0,8.0,23.0,2.0,1.0,0.58,0.31,0.24,0.0,0.0,0.0,32.78,26.0,25.86,7.0,0.21,0.0,0.0,1.36,1.33,1.3,8470760,8475227,Marc Methot,Chris Wideman,2.295625557964545,5.050376227521999,0.0,0.0,3.3723389622747346,3.5050722864159694
84706408475167,Hedman-Carle,pairing,129,14121.0,0.39,0.4755555555555555,0.57,11.38,0.93,0.88,2.93,0.46,5.99,4.81,0.9,0.97,0.93,15.0,1.0,7.0,23.0,10.0,3.0,2.0,2.0,1.0,3.0,3.0,11.0,12.0,3.0,6.0,16.0,5.0,3.0,3.0,12.0,3.0,1.0,0.3,0.43,0.2,2.0,2.0,0.0,22.88,16.0,15.95,22.0,0.18,0.34,0.37,0.75,0.78,0.78,8.95,1.48,0.72,2.2,0.3,4.25,3.04,1.42,1.47,1.4,8.0,4.0,9.0,21.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,6.0,10.0,3.0,6.0,10.0,12.0,3.0,1.0,6.0,3.0,3.0,0.17,0.47,0.84,1.0,0.0,1.0,21.0,12.0,12.05,1.0,0.16,0.73,0.73,0.91,0.9,0.87,8470640,8475167,Matt Carle,Victor Hedman,2.5493945188017846,5.608667941363927,0.0,0.0,3.7250258847494404,2.7489507062199214
