lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,goalsFor_per60,dZoneGiveaways_per60,corsi_influence_on_player1,corsi_influence_on_player2,corsi_influence_on_player1_stdDevs,corsi_influence_on_player2_stdDevs,combined_corsi_influence,combined_corsi_influence_negative
84775068478038,Toews-Pulock,pairing,90,13278.0,0.71,0.49,0.53,32.65,3.66,2.5,6.85,1.03,16.57,13.4,3.44,3.65,3.43,33.0,11.0,8.0,52.0,14.0,5.0,0.0,7.0,1.0,8.0,20.0,30.0,41.0,2.0,4.0,10.0,15.0,7.0,12.0,28.0,12.0,4.0,0.96,1.41,1.29,1.0,2.0,0.0,52.43,44.0,44.24,17.0,0.52,1.36,1.29,2.89,2.89,2.86,26.65,1.52,1.72,6.12,0.86,15.96,12.82,1.5,1.53,1.51,25.0,14.0,16.0,55.0,0.0,1.0,0.0,5.0,1.0,14.0,18.0,25.0,39.0,1.0,2.0,9.0,13.0,6.0,4.0,35.0,4.0,0.0,1.02,0.5,0.0,0.0,0.0,0.0,55.24,39.0,38.7,1.0,0.34,0.02,0.02,1.84,1.86,1.83,8477506,8478038,Ryan Pulock,Devon Toews,3.7957523723452327,4.609127880704926,0.017624326186519712,-0.06404061592841426,4.375365596922428,2.636053159091233,-0.046416289741894545,0.046416289741894545
84752338477495,Jones-Savard,pairing,229,15422.0,0.55,0.4498333549474776,0.47,20.21,1.73,1.3,4.44,0.59,10.81,8.14,1.7,1.7,1.66,19.0,8.0,4.0,31.0,9.0,1.0,0.0,4.0,2.0,6.0,12.0,17.0,25.0,1.0,2.0,5.0,14.0,6.0,4.0,22.0,3.0,2.0,0.82,0.36,0.56,1.0,0.0,1.0,30.43,27.0,26.69,15.0,0.27,0.26,0.26,1.74,1.71,1.7,22.18,1.4,1.38,4.79,0.67,11.79,9.98,1.39,1.42,1.42,24.0,6.0,14.0,44.0,2.0,0.0,0.0,1.0,3.0,11.0,13.0,22.0,28.0,1.0,2.0,1.0,8.0,2.0,3.0,26.0,3.0,1.0,0.85,0.32,0.23,1.0,0.0,1.0,44.58,30.0,30.21,1.0,0.28,0.0,0.0,1.68,1.71,1.7,8475233,8477495,David Savard,Seth Jones,2.100894825573856,3.5014913759564257,-0.027882073687446496,-0.06655102442714605,3.406163326622462,2.582586094610416,-0.09443309811459255,0.09443309811459255
84793238479333,Hajek-Fox,pairing,57,8937.0,0.39,0.3703188989593823,0.44,18.4,1.41,1.26,4.07,0.61,11.59,8.06,1.38,1.49,1.45,17.0,10.0,6.0,33.0,4.0,0.0,0.0,3.0,1.0,11.0,11.0,16.0,26.0,5.0,10.0,19.0,10.0,1.0,6.0,21.0,5.0,1.0,0.66,0.53,0.23,1.0,0.0,0.0,34.96,27.0,28.2,14.0,0.26,0.0,0.0,1.67,1.76,1.72,24.35,2.22,1.73,5.05,0.78,13.75,10.47,2.18,2.13,2.08,25.0,9.0,11.0,45.0,4.0,3.0,1.0,5.0,0.0,12.0,10.0,21.0,30.0,5.0,10.0,14.0,22.0,5.0,9.0,27.0,4.0,3.0,0.89,0.57,0.77,2.0,0.0,2.0,42.95,34.0,33.0,4.0,0.36,0.64,0.64,1.94,1.87,1.85,8479323,8479333,Adam Fox,Libor Hajek,1.6112789526686808,5.639476334340383,-0.13884554973824625,-0.021121854383080785,1.0428462282216007,3.55014351217138,-0.15996740412132704,0.15996740412132704
84764578478021,Lagesson-Larsson,pairing,25,14259.0,0.41,0.4180805105547373,0.42,68.4,5.46,4.54,16.12,2.27,39.05,29.57,5.35,5.67,5.54,58.0,39.0,34.0,131.0,9.0,2.0,2.0,13.0,2.0,24.0,48.0,50.0,89.0,13.0,35.0,91.0,142.0,12.0,30.0,73.0,20.0,4.0,1.98,2.54,0.95,3.0,2.0,3.0,137.26,97.0,100.55,28.0,0.94,0.34,0.58,5.82,6.04,5.99,92.95,7.72,6.21,22.69,3.31,53.71,39.36,7.49,7.6,7.38,96.0,37.0,59.0,192.0,8.0,5.0,1.0,19.0,4.0,40.0,57.0,88.0,125.0,8.0,25.0,90.0,126.0,17.0,46.0,104.0,24.0,5.0,3.5,2.97,1.24,2.0,5.0,1.0,188.35,133.0,131.22,29.0,1.28,1.17,1.17,7.83,7.71,7.6,8476457,8478021,Adam Larsson,William Lagesson,2.272249105827898,7.069219440353461,-0.07256020370023258,-0.10532613344582953,2.4546016746113537,1.756747887322644,-0.1778863371460621,0.1778863371460621
84761668476902,Lindell-Fedun,pairing,63,8873.0,0.41,0.4646635861602615,0.47,33.71,2.05,2.16,7.94,1.03,18.19,15.64,2.03,2.02,2.0,36.0,11.0,12.0,59.0,6.0,2.0,0.0,10.0,1.0,12.0,21.0,35.0,46.0,5.0,10.0,33.0,29.0,5.0,14.0,40.0,6.0,1.0,1.01,0.82,0.22,0.0,1.0,0.0,56.94,47.0,45.47,15.0,0.44,0.24,0.24,2.25,2.2,2.19,36.38,2.94,2.39,7.99,1.16,21.1,16.43,2.91,2.93,2.9,41.0,11.0,20.0,72.0,3.0,1.0,0.0,11.0,1.0,17.0,19.0,38.0,49.0,1.0,2.0,29.0,27.0,10.0,14.0,38.0,11.0,3.0,1.07,1.16,0.7,1.0,2.0,0.0,72.94,52.0,52.43,9.0,0.49,0.28,0.28,3.15,3.16,3.13,8476166,8476902,Taylor Fedun,Esa Lindell,2.4343514031331006,6.085878507832751,-0.058772273664175145,-0.019106763437158225,2.748259119073995,3.593061227592906,-0.07787903710133337,0.07787903710133337
84793958479425,Cholowski-Hronek,pairing,60,17081.0,0.59,0.4387957379544522,0.62,9.63,0.82,0.59,2.4,0.28,5.11,3.79,0.82,0.84,0.84,10.0,3.0,4.0,17.0,6.0,0.0,0.0,4.0,0.0,5.0,3.0,9.0,12.0,3.0,6.0,3.0,8.0,1.0,1.0,11.0,0.0,2.0,0.39,0.0,0.43,1.0,0.0,0.0,17.23,13.0,13.22,22.0,0.12,0.0,0.0,0.94,0.96,0.96,6.74,0.58,0.36,1.23,0.17,2.91,2.75,0.58,0.56,0.56,6.0,2.0,4.0,12.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,7.0,3.0,6.0,12.0,8.0,1.0,3.0,5.0,3.0,0.0,0.1,0.48,0.0,1.0,0.0,0.0,11.96,8.0,8.0,1.0,0.07,0.2,0.2,0.46,0.45,0.44,8479395,8479425,Dennis Cholowski,Filip Hronek,1.2645629646976173,4.63673087055793,-0.044292565650155824,-0.0328959259082664,3.0566501568035416,3.299377534539902,-0.07718849155842222,0.07718849155842222
84701108477474,Daley-Bowey,pairing,26,9656.0,0.2,0.3837624275062137,0.23,2.18,0.13,0.12,0.52,0.07,1.25,0.91,0.13,0.14,0.14,2.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.08,3.0,3.11,18.0,0.02,0.0,0.0,0.16,0.16,0.16,7.03,0.52,0.48,1.64,0.23,4.17,2.95,0.5,0.54,0.51,5.0,5.0,2.0,12.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,4.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,4.0,0.0,0.17,0.36,0.0,0.0,1.0,0.0,11.75,10.0,9.87,0.0,0.1,0.0,0.0,0.62,0.64,0.61,8470110,8477474,Trevor Daley,Madison Bowey,1.864125932062966,6.710853355426678,-0.0913853967958293,-0.06645874279331765,2.053659830439549,2.5845515229734857,-0.15784413958914695,0.15784413958914695
84713928476467,Oleksiak-Polak,pairing,50,6913.0,0.37,0.438566468971503,0.42,8.11,0.58,0.49,2.04,0.26,4.19,3.44,0.58,0.58,0.57,8.0,3.0,7.0,18.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,8.0,11.0,2.0,4.0,2.0,10.0,3.0,8.0,8.0,3.0,0.0,0.25,0.33,0.0,0.0,0.0,0.0,17.77,11.0,10.96,15.0,0.1,0.0,0.0,0.68,0.68,0.67,10.99,0.99,0.78,2.65,0.32,6.04,4.22,0.99,1.04,1.03,13.0,2.0,4.0,19.0,1.0,1.0,0.0,2.0,1.0,3.0,7.0,12.0,14.0,1.0,2.0,1.0,6.0,2.0,1.0,10.0,4.0,1.0,0.27,0.52,0.2,1.0,0.0,0.0,19.72,15.0,15.64,1.0,0.16,0.02,0.02,1.13,1.18,1.17,8471392,8476467,Roman Polak,Jamie Oleksiak,1.0415159843772603,7.811369882829451,-0.03549730403643342,-0.07114126046012792,3.2439729849664136,2.4848225449404744,-0.10663856449656134,0.10663856449656134
84794108480172,Sergachev-Rutta,pairing,124,15302.0,0.54,0.4926068487779376,0.5,56.08,5.12,3.97,12.32,1.68,31.37,22.55,4.96,5.24,5.08,56.0,21.0,32.0,109.0,11.0,4.0,0.0,10.0,2.0,22.0,33.0,50.0,71.0,9.0,24.0,31.0,61.0,17.0,12.0,57.0,16.0,4.0,1.9,2.21,1.0,2.0,3.0,1.0,112.82,77.0,79.16,13.0,0.83,0.87,0.87,5.07,5.15,5.1,57.52,4.32,3.72,13.86,1.96,30.71,23.42,4.14,4.35,4.17,61.0,17.0,23.0,101.0,3.0,6.0,1.0,17.0,2.0,25.0,25.0,58.0,75.0,7.0,20.0,35.0,45.0,16.0,12.0,64.0,9.0,5.0,1.88,0.98,1.46,1.0,1.0,1.0,101.65,78.0,78.33,8.0,0.77,1.52,1.52,3.57,3.56,3.52,8479410,8480172,Mikhail Sergachev,Jan Rutta,2.587897006927199,3.058423735459417,-0.031198415332047924,-0.02064804216551641,3.3355313746346087,3.560234837308747,-0.051846457497564336,0.051846457497564336
84783978478430,Kylington-Andersson,pairing,136,44884.0,0.4,0.4911291328758577,0.51,30.64,2.02,1.85,7.18,0.96,16.94,14.05,2.02,2.06,2.06,32.0,11.0,8.0,51.0,17.0,1.0,0.0,5.0,1.0,13.0,22.0,31.0,42.0,5.0,13.0,4.0,16.0,8.0,13.0,34.0,9.0,0.0,1.02,1.01,0.0,0.0,1.0,0.0,51.93,43.0,43.85,99.0,0.37,0.1,0.1,2.3,2.34,2.34,31.16,3.06,2.07,7.07,0.99,16.46,12.36,2.89,3.15,2.96,31.0,11.0,12.0,54.0,3.0,2.0,1.0,11.0,0.0,10.0,16.0,28.0,39.0,3.0,6.0,4.0,20.0,6.0,7.0,30.0,8.0,4.0,0.9,0.94,1.22,1.0,0.0,2.0,54.4,42.0,42.02,4.0,0.43,0.79,0.79,2.7,2.69,2.67,8478397,8478430,Rasmus Andersson,Oliver Kylington,1.3635148382497104,7.940468763924783,-0.0353914727134943,-0.029815619109353708,3.2462269966822497,3.364982380253802,-0.065207091822848,0.065207091822848
84706138479983,Ferraro-Burns,pairing,168,112215.0,0.48,0.4606753107873279,0.47,413.41,36.61,27.85,98.99,13.6,234.3,170.64,35.59,36.71,35.69,395.0,187.0,183.0,765.0,78.0,28.0,7.0,96.0,17.0,185.0,218.0,357.0,544.0,43.0,103.0,455.0,394.0,146.0,145.0,432.0,120.0,30.0,13.32,14.88,8.41,13.0,16.0,9.0,767.24,582.0,583.77,159.0,5.75,6.66,6.43,35.93,35.98,35.47,468.33,39.32,31.88,109.11,15.12,268.28,196.29,38.06,39.89,38.58,485.0,175.0,264.0,924.0,38.0,35.0,5.0,132.0,12.0,197.0,246.0,447.0,622.0,42.0,101.0,442.0,352.0,139.0,129.0,500.0,126.0,34.0,14.74,15.02,9.57,18.0,13.0,7.0,933.27,660.0,667.33,59.0,6.59,7.63,7.63,38.28,38.75,38.12,8470613,8479983,Brent Burns,Mario Ferraro,2.502339259457292,5.100922336586018,-0.07329808712278524,-0.018116728116587044,2.4388861205280725,3.6141471513977397,-0.09141481523937228,0.09141481523937228
84717358477346,Yandle-Weegar,pairing,81,17472.0,0.38,0.5183487866300367,0.44,4.83,0.26,0.25,1.32,0.17,2.79,2.2,0.26,0.27,0.27,3.0,4.0,3.0,10.0,12.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,7.0,1.0,2.0,1.0,8.0,4.0,5.0,6.0,1.0,0.0,0.16,0.1,0.0,0.0,0.0,0.0,9.89,7.0,7.21,33.0,0.05,0.0,0.0,0.31,0.32,0.32,5.97,0.43,0.39,1.22,0.18,3.39,3.39,0.43,0.45,0.45,7.0,2.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,9.0,1.0,2.0,4.0,2.0,1.0,3.0,7.0,2.0,0.0,0.15,0.28,0.0,0.0,0.0,0.0,13.04,9.0,9.0,0.0,0.08,0.0,0.0,0.5,0.52,0.52,8471735,8477346,Keith Yandle,MacKenzie Weegar,2.472527472527473,6.799450549450549,0.021041290483354236,-0.0320691503706958,4.448140625560116,3.316986326495785,-0.011027859887341562,0.011027859887341562
84778518480950,Oesterle-Lyubushkin,pairing,78,30737.0,0.43,0.4739502879266031,0.46,64.13,4.74,4.17,16.57,2.41,36.17,26.94,4.63,4.71,4.6,64.0,27.0,38.0,129.0,16.0,8.0,0.0,17.0,5.0,25.0,29.0,57.0,84.0,11.0,25.0,68.0,78.0,16.0,21.0,75.0,14.0,2.0,2.38,1.89,0.47,3.0,4.0,0.0,131.32,91.0,91.44,45.0,0.86,1.59,1.34,4.27,4.26,4.2,74.44,6.24,5.05,17.8,2.45,42.62,32.84,6.09,6.18,6.04,73.0,34.0,44.0,151.0,8.0,4.0,1.0,20.0,7.0,32.0,36.0,65.0,99.0,14.0,31.0,67.0,97.0,16.0,25.0,82.0,21.0,4.0,2.63,2.46,1.16,5.0,2.0,1.0,147.29,107.0,105.73,16.0,1.04,0.95,0.95,6.33,6.27,6.18,8477851,8480950,Jordan Oesterle,Ilya Lyubushkin,1.873962976217588,5.270520870611966,-0.004068656688672678,-0.000762133533039,3.913345127044676,3.983767963351552,-0.004830790221711678,0.004830790221711678
84768078477509,Mueller-Tennyson,pairing,16,6668.0,0.0,0.4370125974805039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.06,0.13,0.55,0.06,1.27,0.94,0.06,0.07,0.07,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.22,3.0,3.21,0.0,0.03,0.0,0.0,0.09,0.09,0.09,8476807,8477509,Matt Tennyson,Mirco Mueller,2.159568086382724,5.938812237552489,-0.027807340627007904,-0.037860751701536244,3.407755002783269,3.1936359148159075,-0.06566809232854415,0.06566809232854415
84717298476472,Klefbom-Russell,pairing,187,29623.0,0.53,0.461168686493603,0.53,116.21,9.18,7.68,26.57,3.57,65.07,48.99,8.94,9.15,8.9,118.0,44.0,48.0,210.0,17.0,8.0,1.0,31.0,3.0,57.0,56.0,111.0,155.0,2.0,4.0,88.0,85.0,30.0,43.0,129.0,27.0,6.0,3.96,3.4,1.82,3.0,3.0,1.0,205.81,162.0,159.64,63.0,1.57,1.58,1.58,9.12,9.02,8.83,100.93,8.22,6.61,23.83,3.24,56.48,43.8,8.01,8.24,8.03,100.0,45.0,69.0,214.0,12.0,6.0,1.0,28.0,3.0,43.0,53.0,88.0,133.0,7.0,14.0,107.0,63.0,23.0,37.0,115.0,22.0,8.0,3.72,2.5,2.0,8.0,2.0,2.0,217.29,145.0,146.48,21.0,1.36,1.35,1.35,8.03,8.05,7.96,8471729,8476472,Kris Russell,Oscar Klefbom,2.065962259055464,7.6562130776761315,0.009376561258082172,-0.03849926932953002,4.199703436969511,3.1800366686353243,-0.029122708071447845,0.029122708071447845
84701108471242,Daley-Green,pairing,83,15150.0,0.34,0.4173082508250825,0.39,25.9,1.82,1.67,5.9,0.78,14.38,11.51,1.82,1.77,1.77,29.0,8.0,7.0,44.0,9.0,0.0,0.0,10.0,1.0,12.0,12.0,27.0,35.0,2.0,4.0,23.0,23.0,2.0,17.0,30.0,7.0,0.0,0.91,0.92,0.0,2.0,0.0,0.0,43.19,37.0,36.36,35.0,0.35,0.0,0.0,2.1,2.05,2.04,39.68,3.55,2.64,9.53,1.46,23.15,16.67,3.47,3.51,3.42,38.0,19.0,11.0,68.0,4.0,4.0,1.0,13.0,2.0,16.0,18.0,34.0,53.0,8.0,16.0,23.0,11.0,10.0,9.0,43.0,12.0,2.0,1.46,1.58,0.51,2.0,2.0,0.0,69.12,57.0,57.87,7.0,0.54,0.72,0.72,3.37,3.36,3.32,8470110,8471242,Trevor Daley,Mike Green,2.1386138613861383,8.316831683168317,-0.05782568651948167,-0.08438439518617113,2.768419676978259,2.2027682343837656,-0.1422100817056528,0.1422100817056528
84717298478451,Russell-Bear,pairing,46,16612.0,0.48,0.4368360221526607,0.45,66.29,5.89,4.79,14.76,2.15,37.89,27.52,5.57,5.91,5.59,62.0,31.0,32.0,125.0,8.0,6.0,1.0,11.0,1.0,29.0,42.0,58.0,89.0,7.0,14.0,60.0,52.0,18.0,35.0,66.0,23.0,4.0,2.18,2.68,1.03,0.0,3.0,1.0,125.88,93.0,93.94,39.0,0.99,0.99,0.99,5.89,5.89,5.74,83.13,6.44,5.47,19.93,2.74,45.16,35.26,6.19,6.55,6.3,85.0,30.0,38.0,153.0,7.0,5.0,2.0,19.0,2.0,43.0,39.0,78.0,108.0,9.0,18.0,61.0,68.0,18.0,25.0,93.0,19.0,3.0,3.23,2.47,0.73,1.0,5.0,1.0,153.96,115.0,115.43,16.0,1.12,0.93,0.93,6.63,6.73,6.57,8471729,8478451,Kris Russell,Ethan Bear,1.7336864916927524,8.451721647002167,-0.01586195908682747,-0.0836159519087808,3.6621695673369805,2.2191346569332575,-0.09947791099560827,0.09947791099560827
84745848475790,Del Zotto-Gudbranson,pairing,66,17308.0,0.35,0.3876721747168939,0.39,93.21,5.83,5.56,23.67,3.14,53.7,41.1,5.74,5.91,5.81,94.0,39.0,44.0,177.0,5.0,4.0,1.0,25.0,9.0,37.0,54.0,90.0,129.0,9.0,21.0,101.0,101.0,25.0,32.0,111.0,20.0,2.0,2.86,2.27,0.71,3.0,0.0,1.0,178.49,133.0,134.0,32.0,1.12,0.89,0.97,5.99,6.05,5.98,146.83,10.98,9.84,34.11,4.53,81.45,63.1,10.53,11.13,10.66,145.0,59.0,64.0,268.0,6.0,8.0,1.0,34.0,8.0,74.0,74.0,139.0,198.0,10.0,23.0,110.0,81.0,27.0,23.0,163.0,33.0,8.0,4.69,4.02,2.27,4.0,2.0,0.0,268.9,204.0,204.9,10.0,2.02,1.9,1.9,11.1,11.18,10.93,8474584,8475790,Michael Del Zotto,Erik Gudbranson,1.0399815114397968,6.655881673214699,-0.1078776759576851,-0.10676776831268142,1.7024047443338257,1.7260437272535945,-0.21464544427036653,0.21464544427036653
84746978478469,Chabot-Borowiecki,pairing,70,9663.0,0.51,0.4672637897133395,0.48,31.41,2.64,2.16,6.97,1.03,17.05,14.16,2.58,2.67,2.61,32.0,12.0,17.0,61.0,10.0,0.0,0.0,8.0,0.0,14.0,17.0,27.0,39.0,3.0,9.0,36.0,46.0,10.0,12.0,29.0,14.0,1.0,0.81,1.59,0.24,4.0,0.0,1.0,61.35,44.0,44.33,25.0,0.46,0.0,0.0,3.1,3.13,3.06,33.31,2.55,2.11,8.24,1.1,19.76,14.24,2.5,2.56,2.51,35.0,13.0,22.0,70.0,3.0,2.0,0.0,11.0,0.0,14.0,18.0,32.0,45.0,3.0,9.0,23.0,42.0,13.0,15.0,40.0,7.0,1.0,1.29,0.78,0.48,1.0,2.0,0.0,70.05,48.0,47.4,11.0,0.43,0.55,0.55,2.43,2.39,2.37,8474697,8478469,Mark Borowiecki,Thomas Chabot,3.725551071095933,9.313877677739832,0.0060672651591330284,-0.02561430312268026,4.1292215420914395,3.454462651244454,-0.01954703796354723,0.01954703796354723
84745748480147,Fantenberg-Myers,pairing,35,20290.0,0.43,0.42,0.44,146.45,11.2,9.54,35.77,4.98,82.18,61.33,10.79,11.37,10.95,150.0,55.0,63.0,268.0,9.0,16.0,5.0,39.0,9.0,49.0,83.0,141.0,196.0,14.0,31.0,181.0,163.0,33.0,44.0,164.0,30.0,11.0,4.04,3.76,3.39,0.0,6.0,3.0,271.87,205.0,207.78,26.0,1.95,3.96,3.67,9.47,9.6,9.43,185.39,14.63,12.13,45.25,6.34,104.27,78.43,14.28,14.55,14.2,198.0,64.0,103.0,365.0,19.0,17.0,2.0,71.0,6.0,74.0,75.0,179.0,243.0,13.0,29.0,146.0,150.0,27.0,44.0,211.0,39.0,12.0,6.31,4.69,3.63,9.0,6.0,4.0,361.98,262.0,259.78,30.0,2.49,2.93,2.93,14.12,14.11,13.9,8474574,8480147,Tyler Myers,Oscar Fantenberg,1.5968457368161657,4.6131099063578125,-0.05811379067229405,-0.07028365990462299,2.7622835906308008,2.5030878528467895,-0.12839745057691704,0.12839745057691704
84701518476892,Bouwmeester-Parayko,pairing,250,114229.0,0.49,0.4880155652242425,0.56,126.53,7.81,7.95,29.93,4.04,73.13,57.16,7.64,7.92,7.76,138.0,42.0,54.0,234.0,71.0,4.0,4.0,30.0,3.0,61.0,73.0,129.0,171.0,17.0,40.0,137.0,111.0,36.0,29.0,155.0,19.0,6.0,4.11,2.27,1.43,4.0,2.0,3.0,237.74,180.0,182.46,137.0,1.62,0.76,0.83,8.6,8.69,8.57,102.32,8.03,6.59,25.27,3.38,56.76,42.97,7.88,8.12,7.97,112.0,31.0,57.0,200.0,8.0,9.0,4.0,29.0,3.0,44.0,50.0,104.0,135.0,13.0,29.0,128.0,126.0,29.0,31.0,113.0,23.0,7.0,2.96,2.85,2.23,3.0,0.0,5.0,199.81,143.0,143.81,15.0,1.37,2.35,2.35,7.05,7.11,7.04,8470151,8476892,Jay Bouwmeester,Colton Parayko,2.237610414168031,4.317642630155214,-0.005144088409146763,-0.014438865320818617,3.890440417642859,3.6924788362021403,-0.01958295372996538,0.01958295372996538
84751818477506,Leddy-Pulock,pairing,231,47345.0,0.46,0.4489982046678635,0.47,53.42,4.03,3.66,13.0,1.71,29.56,23.04,3.71,4.03,3.7,61.0,14.0,42.0,117.0,37.0,4.0,2.0,14.0,6.0,20.0,27.0,57.0,71.0,8.0,16.0,49.0,50.0,11.0,19.0,61.0,11.0,3.0,1.95,1.25,0.82,2.0,1.0,1.0,113.86,75.0,73.37,68.0,0.76,0.93,0.93,3.85,3.84,3.72,61.53,4.78,4.04,14.64,2.06,33.9,24.58,4.58,4.9,4.7,58.0,26.0,23.0,107.0,8.0,5.0,3.0,19.0,1.0,22.0,29.0,50.0,76.0,10.0,23.0,61.0,36.0,16.0,25.0,64.0,18.0,2.0,1.76,2.39,0.63,3.0,3.0,2.0,111.96,84.0,87.98,17.0,0.83,1.03,1.03,4.58,4.71,4.63,8475181,8477506,Nick Leddy,Ryan Pulock,2.813391065582427,5.1705565529622985,-0.045488366380033174,-0.027683878484807856,3.031181809814253,3.41038451838652,-0.07317224486484103,0.07317224486484103
84712748471769,Goligoski-Hjalmarsson,pairing,146,41844.0,0.49,0.481432463435618,0.46,110.56,8.83,7.11,26.04,3.63,60.93,48.48,8.38,8.7,8.27,107.0,48.0,56.0,211.0,16.0,11.0,2.0,30.0,1.0,46.0,60.0,100.0,148.0,13.0,26.0,175.0,84.0,18.0,37.0,124.0,24.0,7.0,3.6,3.23,2.0,4.0,2.0,1.0,210.64,155.0,154.68,55.0,1.46,2.25,2.25,8.03,7.93,7.73,126.64,9.37,8.2,31.53,4.28,71.66,55.96,9.14,9.54,9.31,129.0,52.0,75.0,256.0,11.0,12.0,3.0,35.0,1.0,45.0,77.0,118.0,170.0,16.0,32.0,169.0,94.0,21.0,31.0,143.0,33.0,5.0,3.91,4.06,1.4,3.0,6.0,2.0,259.91,181.0,184.17,13.0,1.69,2.19,2.19,8.87,8.97,8.82,8471274,8471769,Alex Goligoski,Niklas Hjalmarsson,1.3765414396329223,4.731861198738171,-0.020584173239576342,-0.032493492783606304,3.561595127470003,3.3079486168304086,-0.053077666023182646,0.053077666023182646
