lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,goalsFor_per60,dZoneGiveaways_per60,corsi_influence_on_player1,corsi_influence_on_player2,corsi_influence_on_player1_stdDevs,corsi_influence_on_player2_stdDevs,combined_corsi_influence
84753248479482,Kempny-Jensen,pairing,73,9624.0,0.35,0.5339245635910224,0.43,12.4,0.72,0.73,3.12,0.41,7.37,5.65,0.64,0.66,0.59,11.0,7.0,8.0,26.0,8.0,1.0,0.0,3.0,0.0,6.0,8.0,11.0,18.0,5.0,10.0,9.0,18.0,2.0,6.0,16.0,1.0,1.0,0.35,0.1,0.26,0.0,0.0,0.0,24.25,18.0,16.95,16.0,0.15,0.03,0.03,0.84,0.78,0.7,17.99,1.36,1.23,3.89,0.54,9.59,7.39,1.35,1.49,1.48,18.0,6.0,11.0,35.0,1.0,1.0,0.0,1.0,0.0,7.0,14.0,17.0,23.0,3.0,6.0,17.0,13.0,6.0,3.0,16.0,8.0,0.0,0.33,1.03,0.0,1.0,0.0,0.0,39.26,24.0,26.88,1.0,0.26,0.17,0.17,1.44,1.58,1.56,8475324,8479482,Nick Jensen,Michal Kempny,2.9925187032418954,5.985037406483791,0.028188251393560404,0.019734135823718413,3.6003576930297783,3.420300645529593,0.04792238721727882
84745678474618,Scandella-Bogosian,pairing,65,14205.0,0.58,0.4856557550158395,0.5,3.75,0.24,0.21,1.03,0.12,1.86,1.53,0.24,0.22,0.22,4.0,1.0,4.0,9.0,11.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,0.0,0.06,0.18,0.0,0.0,0.0,0.0,8.09,5.0,4.63,26.0,0.04,0.0,0.0,0.29,0.26,0.26,3.69,0.18,0.2,0.85,0.11,2.13,1.55,0.18,0.18,0.18,5.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,0.09,0.09,0.0,0.0,1.0,0.0,9.46,5.0,5.24,0.0,0.04,0.0,0.0,0.22,0.22,0.22,8474567,8474618,Zach Bogosian,Marco Scandella,2.787750791974657,6.589229144667371,0.0044280657328056305,0.006759344065602968,3.0943096217929544,3.1439615445797737,0.011187409798408599
84745788475455,Dillon-Karlsson,pairing,88,41044.0,0.62,0.5997690283598089,0.61,303.33,27.45,20.8,73.8,10.17,171.26,129.51,26.39,27.79,26.7,316.0,117.0,148.0,581.0,43.0,36.0,6.0,82.0,9.0,114.0,157.0,281.0,398.0,28.0,57.0,259.0,226.0,77.0,94.0,316.0,86.0,31.0,8.66,10.64,8.15,16.0,12.0,7.0,590.15,433.0,440.07,68.0,4.31,8.09,7.23,24.52,24.78,24.46,198.72,16.67,13.6,45.97,6.31,107.14,83.31,16.12,16.66,16.09,213.0,60.0,97.0,370.0,21.0,16.0,1.0,48.0,4.0,79.0,105.0,192.0,252.0,28.0,61.0,234.0,215.0,68.0,87.0,200.0,58.0,15.0,5.67,7.24,3.75,10.0,8.0,3.0,365.38,273.0,270.89,50.0,2.82,2.73,2.73,16.76,16.67,16.45,8474578,8475455,Erik Karlsson,Brenden Dillon,3.771562225903908,5.964330961894552,0.0802935876676294,0.09017416115528987,4.7101051208956735,4.920543087481219,0.17046774882291926
84772158477474,Dekeyser-Bowey,pairing,17,6247.0,0.43,0.5034944773491277,0.49,34.16,2.56,2.28,7.58,1.08,19.76,15.75,2.51,2.62,2.57,36.0,13.0,21.0,70.0,8.0,1.0,0.0,11.0,2.0,14.0,15.0,30.0,43.0,5.0,10.0,53.0,26.0,10.0,9.0,39.0,10.0,0.0,1.3,1.26,0.0,3.0,3.0,0.0,71.39,49.0,50.33,10.0,0.47,0.05,0.05,2.98,3.06,3.01,36.75,3.44,2.53,7.47,1.03,20.37,15.15,3.42,3.49,3.46,41.0,9.0,15.0,65.0,6.0,1.0,0.0,12.0,2.0,15.0,14.0,35.0,44.0,3.0,6.0,35.0,39.0,9.0,6.0,31.0,16.0,3.0,0.87,1.77,0.8,0.0,5.0,1.0,64.17,50.0,49.31,3.0,0.53,0.24,0.24,3.73,3.79,3.76,8477215,8477474,Danny DeKeyser,Madison Bowey,4.610212902193053,5.762766127741316,0.02212406477305251,0.06085886308598665,3.4712017181252164,4.296181381831474,0.08298292785903916
84764498479369,Harrington-Peeke,pairing,24,13550.0,0.3,0.4834383763837638,0.32,10.06,0.77,0.69,2.25,0.29,5.81,4.2,0.76,0.72,0.72,8.0,6.0,9.0,23.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,8.0,14.0,3.0,6.0,18.0,14.0,2.0,2.0,11.0,2.0,1.0,0.33,0.21,0.23,0.0,0.0,0.0,21.75,14.0,13.26,10.0,0.14,0.0,0.0,0.91,0.85,0.85,21.98,1.79,1.54,4.94,0.67,12.12,8.94,1.69,1.83,1.73,22.0,8.0,9.0,39.0,3.0,1.0,0.0,4.0,1.0,9.0,12.0,19.0,27.0,2.0,4.0,17.0,13.0,3.0,4.0,23.0,6.0,1.0,0.74,0.79,0.26,2.0,1.0,0.0,41.52,30.0,31.55,1.0,0.32,0.26,0.26,1.85,1.92,1.84,8476449,8479369,Scott Harrington,Andrew Peeke,1.5940959409594098,2.656826568265682,0.02175598936732792,0.019573157291432053,3.4633623917918244,3.4168721001075513,0.041329146658759974
84706428479376,Mete-Weber,pairing,96,68194.0,0.57,0.5223726427544946,0.52,111.42,9.86,7.44,26.8,3.63,59.44,44.84,9.34,9.88,9.35,118.0,34.0,57.0,209.0,51.0,15.0,5.0,28.0,3.0,53.0,46.0,111.0,145.0,11.0,22.0,96.0,88.0,20.0,44.0,111.0,32.0,9.0,3.23,3.93,2.7,1.0,1.0,5.0,206.14,152.0,150.46,210.0,1.54,2.98,2.98,8.41,8.36,8.18,100.53,7.3,6.36,24.07,3.24,56.44,42.59,7.2,7.37,7.28,102.0,38.0,50.0,190.0,12.0,7.0,0.0,29.0,1.0,43.0,48.0,90.0,128.0,18.0,36.0,102.0,86.0,18.0,48.0,109.0,27.0,4.0,3.09,3.25,0.96,5.0,5.0,2.0,194.92,140.0,142.52,38.0,1.31,0.82,0.82,7.78,7.85,7.77,8470642,8479376,Shea Weber,Victor Mete,2.692318972343608,11.086019297885445,0.013866543103406737,0.02558643264975452,3.2953317576045555,3.544943759156967,0.03945297575316126
84723828480865,Greene-Dobson,pairing,109,45008.0,0.52,0.4805292392463562,0.46,135.82,12.36,9.39,32.28,4.27,72.51,54.18,12.05,12.72,12.4,143.0,42.0,63.0,248.0,28.0,11.0,2.0,41.0,4.0,52.0,67.0,133.0,175.0,16.0,35.0,137.0,117.0,31.0,59.0,130.0,38.0,17.0,3.64,4.59,4.13,5.0,2.0,3.0,254.65,185.0,189.89,74.0,1.94,2.08,2.08,12.24,12.6,12.39,151.15,11.57,9.72,35.8,4.98,86.81,64.12,11.16,11.5,11.1,159.0,54.0,88.0,301.0,10.0,7.0,1.0,34.0,4.0,73.0,85.0,149.0,203.0,14.0,31.0,128.0,113.0,34.0,54.0,172.0,32.0,9.0,4.87,4.13,2.57,7.0,2.0,1.0,295.34,213.0,209.38,26.0,1.99,1.56,1.77,11.79,11.61,11.38,8472382,8480865,Andy Greene,Noah Dobson,2.239601848560256,5.918947742623534,0.006751494710841244,0.0083674955822311,3.1437943678205373,3.1782122017448993,0.015118990293072343
84745658475753,Pietrangelo-Faulk,pairing,63,19361.0,0.56,0.54,0.53,183.41,15.18,12.2,41.88,5.88,104.85,78.0,14.6,15.51,14.93,189.0,69.0,82.0,340.0,17.0,12.0,2.0,40.0,7.0,72.0,110.0,172.0,241.0,20.0,40.0,139.0,123.0,43.0,37.0,200.0,44.0,14.0,6.03,5.36,3.8,9.0,5.0,3.0,345.09,258.0,262.19,23.0,2.5,2.85,3.47,14.21,14.5,14.29,161.61,12.08,10.49,39.61,5.44,90.11,67.29,11.67,11.92,11.52,157.0,68.0,60.0,285.0,16.0,11.0,1.0,41.0,5.0,76.0,76.0,141.0,209.0,19.0,38.0,153.0,101.0,51.0,54.0,173.0,42.0,10.0,4.53,4.97,2.58,8.0,7.0,1.0,283.19,225.0,223.54,37.0,2.15,2.01,2.01,12.22,12.09,11.88,8474565,8475753,Alex Pietrangelo,Justin Faulk,3.160993750322814,4.276638603377925,0.017971103875490835,0.021017758964103073,3.382751321224308,3.4476394476610737,0.03898886283959391
84706428473507,Petry-Weber,pairing,194,10348.0,0.67,0.5515809818322381,0.74,12.33,0.86,0.86,2.58,0.38,6.9,5.42,0.81,0.9,0.84,12.0,5.0,10.0,27.0,5.0,1.0,0.0,3.0,0.0,3.0,10.0,12.0,17.0,1.0,2.0,4.0,6.0,4.0,3.0,14.0,3.0,0.0,0.43,0.42,0.0,0.0,0.0,0.0,27.96,17.0,17.55,19.0,0.18,0.19,0.19,0.85,0.87,0.85,4.69,0.42,0.39,1.24,0.15,2.28,1.51,0.42,0.43,0.43,4.0,2.0,4.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,6.0,0.0,0.0,2.0,6.0,1.0,1.0,4.0,2.0,0.0,0.09,0.33,0.0,0.0,0.0,0.0,10.13,6.0,6.03,1.0,0.08,0.04,0.04,0.47,0.48,0.47,8470642,8473507,Shea Weber,Jeff Petry,1.739466563587167,6.609972941631233,0.04225827787562675,0.03301863935181826,3.900023270780762,3.7032360351649345,0.075276917227445
84763318477504,Morrissey-Demelo,pairing,106,61542.0,0.57,0.5089876832082155,0.52,362.75,36.58,26.35,83.09,11.87,202.68,146.42,35.11,36.86,35.38,374.0,133.0,156.0,663.0,39.0,39.0,7.0,77.0,7.0,169.0,186.0,345.0,478.0,34.0,78.0,383.0,299.0,87.0,124.0,357.0,114.0,36.0,11.95,14.27,10.35,9.0,12.0,8.0,670.06,507.0,510.8,149.0,5.5,9.07,9.07,33.02,33.21,32.54,336.02,27.56,23.1,79.97,10.89,191.04,139.44,26.91,27.38,26.72,339.0,133.0,154.0,626.0,27.0,18.0,3.0,70.0,7.0,164.0,186.0,312.0,445.0,45.0,94.0,321.0,273.0,88.0,140.0,357.0,99.0,16.0,10.88,12.32,4.36,10.0,13.0,4.0,622.97,472.0,470.1,96.0,4.78,3.81,3.81,28.53,28.32,27.92,8476331,8477504,Dylan DeMelo,Josh Morrissey,2.281368821292776,8.715998830067273,0.01111387130183572,0.010365639443931651,3.2367049322159884,3.2207689755725304,0.021479510745767372
84701878478038,Toews-Boychuk,pairing,66,7863.0,0.4,0.5354444868370851,0.47,12.64,1.33,0.98,2.81,0.39,7.47,5.02,1.32,1.33,1.32,11.0,7.0,9.0,27.0,4.0,0.0,0.0,3.0,1.0,5.0,7.0,9.0,16.0,1.0,2.0,12.0,10.0,1.0,6.0,11.0,6.0,1.0,0.32,0.76,0.25,0.0,1.0,1.0,26.04,18.0,17.41,16.0,0.2,0.0,0.0,1.53,1.52,1.52,15.33,2.0,0.94,3.86,0.54,6.89,5.76,1.98,2.08,2.05,14.0,6.0,9.0,29.0,3.0,2.0,1.0,2.0,0.0,4.0,9.0,11.0,17.0,0.0,0.0,4.0,17.0,4.0,7.0,14.0,2.0,4.0,0.32,0.22,1.47,1.0,0.0,2.0,30.06,20.0,20.87,3.0,0.2,0.87,0.87,1.33,1.35,1.34,8470187,8478038,Johnny Boychuk,Devon Toews,1.8313620755436857,7.325448302174743,0.03354204867308663,-0.01575222864763537,3.714383687008949,2.664506623027621,0.017789820025451264
84751678479410,Hedman-Sergachev,pairing,257,45370.0,0.45,0.5289120564249504,0.54,107.92,8.69,7.77,23.41,3.26,62.61,45.26,8.44,8.78,8.54,103.0,48.0,43.0,194.0,34.0,3.0,0.0,29.0,6.0,58.0,48.0,96.0,144.0,23.0,52.0,115.0,89.0,33.0,24.0,113.0,36.0,2.0,3.58,4.66,0.45,3.0,4.0,0.0,194.83,151.0,152.14,48.0,1.6,0.47,0.47,9.82,9.92,9.69,95.03,10.49,6.77,20.88,3.06,50.19,37.61,10.07,10.55,10.14,95.0,34.0,43.0,172.0,12.0,10.0,3.0,19.0,5.0,20.0,63.0,83.0,117.0,25.0,56.0,117.0,77.0,36.0,22.0,84.0,31.0,14.0,2.81,3.7,3.97,5.0,3.0,4.0,173.63,129.0,129.96,14.0,1.42,2.78,2.78,9.13,9.21,9.07,8475167,8479410,Victor Hedman,Mikhail Sergachev,2.69781794137095,3.8086841525236936,-0.004523777969523746,0.007457803941627539,2.9036518843384993,3.1588374499344343,0.002934025972103793
84694658479371,Hamhuis-Fabbro,pairing,44,10983.0,0.6,0.5170800327779296,0.56,21.28,1.71,1.37,5.03,0.64,11.32,8.93,1.63,1.67,1.59,22.0,7.0,8.0,37.0,5.0,2.0,0.0,6.0,1.0,8.0,11.0,21.0,28.0,2.0,4.0,25.0,11.0,6.0,7.0,22.0,5.0,2.0,0.52,0.64,0.56,1.0,0.0,0.0,35.28,29.0,27.87,22.0,0.28,0.56,0.56,1.44,1.39,1.37,17.05,1.12,1.1,3.82,0.51,9.01,7.43,1.09,1.2,1.17,18.0,5.0,9.0,32.0,2.0,0.0,0.0,6.0,1.0,4.0,10.0,16.0,21.0,4.0,8.0,19.0,15.0,9.0,3.0,18.0,5.0,0.0,0.51,0.62,0.0,1.0,1.0,0.0,34.47,23.0,25.05,2.0,0.23,0.0,0.0,1.35,1.45,1.4,8469465,8479371,Dan Hamhuis,Dante Fabbro,1.6388964763725755,7.211144496039334,0.005489386251503081,0.01605134113582629,3.116913788659294,3.341863920531804,0.021540727387329373
84751868479325,Moore-Mcavoy,pairing,62,8142.0,0.65,0.548687054777696,0.57,5.74,0.33,0.33,1.54,0.18,3.25,2.36,0.32,0.36,0.34,6.0,2.0,6.0,14.0,9.0,0.0,0.0,2.0,0.0,1.0,5.0,6.0,8.0,2.0,4.0,9.0,4.0,0.0,2.0,7.0,1.0,0.0,0.24,0.1,0.0,0.0,0.0,0.0,15.56,8.0,8.48,8.0,0.07,0.0,0.0,0.4,0.43,0.41,4.22,0.18,0.32,1.04,0.12,2.6,1.74,0.18,0.18,0.18,3.0,3.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,6.0,1.0,2.0,6.0,3.0,3.0,4.0,5.0,1.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,8.02,6.0,5.55,1.0,0.06,0.0,0.0,0.24,0.25,0.24,8475186,8479325,John Moore,Charlie McAvoy,3.97936624907885,3.5372144436256443,0.06425012869204999,-0.00854973796270797,4.368409075819351,2.817906372139384,0.05570039072934202
84793988480069,Girard-Makar,pairing,150,31059.0,0.6,0.5558926559129398,0.57,135.7,10.87,9.31,32.2,4.31,76.04,56.26,10.54,11.0,10.66,135.0,54.0,64.0,253.0,35.0,13.0,0.0,33.0,6.0,50.0,74.0,122.0,176.0,10.0,23.0,116.0,81.0,20.0,31.0,147.0,33.0,9.0,4.52,3.87,2.48,8.0,3.0,2.0,256.66,189.0,191.83,35.0,1.91,2.66,2.66,10.12,10.26,10.04,103.33,7.37,6.62,25.54,3.29,58.76,42.41,7.11,7.37,7.11,104.0,40.0,55.0,199.0,13.0,4.0,1.0,20.0,4.0,42.0,61.0,91.0,131.0,19.0,49.0,115.0,68.0,31.0,23.0,114.0,25.0,5.0,3.2,2.97,1.2,7.0,4.0,2.0,197.38,144.0,143.59,15.0,1.37,0.94,0.94,7.81,7.83,7.73,8479398,8480069,Samuel Girard,Cale Makar,4.056795131845842,4.056795131845842,0.041603773521210696,-0.006068652732678426,3.8860835368537066,2.8707489051547905,0.03553512078853227
84769178480865,Pelech-Dobson,pairing,115,11932.0,0.45,0.5244502179014416,0.52,62.89,3.89,3.97,14.97,2.01,35.84,27.33,3.86,3.93,3.9,61.0,27.0,29.0,117.0,6.0,3.0,0.0,12.0,5.0,28.0,35.0,56.0,83.0,3.0,6.0,45.0,44.0,11.0,24.0,76.0,12.0,0.0,2.35,1.54,0.0,5.0,0.0,0.0,117.17,88.0,87.94,20.0,0.81,0.22,0.22,4.48,4.53,4.49,58.79,4.73,4.04,13.47,1.88,32.97,23.92,4.47,4.73,4.48,62.0,19.0,26.0,107.0,2.0,4.0,1.0,18.0,1.0,26.0,30.0,60.0,79.0,9.0,18.0,34.0,43.0,22.0,21.0,67.0,10.0,4.0,2.36,1.22,1.15,1.0,0.0,1.0,108.49,81.0,81.26,9.0,0.83,0.66,0.66,4.9,4.9,4.71,8476917,8480865,Adam Pelech,Noah Dobson,1.810258129399933,6.034193764666442,0.038420733977366284,0.054118794066753906,3.8182906734126796,4.152630360139774,0.09253952804412019
84784088480043,Dermott-Liljegren,pairing,29,8599.0,0.61,0.5581230375625073,0.58,69.38,5.6,4.41,17.1,2.35,38.53,28.0,5.39,5.78,5.54,69.0,27.0,18.0,114.0,8.0,5.0,1.0,24.0,2.0,25.0,33.0,62.0,89.0,5.0,13.0,66.0,29.0,17.0,16.0,75.0,17.0,4.0,2.23,2.24,1.13,5.0,1.0,1.0,116.07,96.0,97.92,10.0,0.91,1.17,1.17,5.34,5.49,5.37,51.23,3.66,3.28,12.19,1.65,27.68,21.55,3.61,3.64,3.6,49.0,21.0,18.0,88.0,6.0,3.0,2.0,13.0,3.0,11.0,34.0,43.0,64.0,3.0,9.0,42.0,47.0,8.0,22.0,54.0,13.0,3.0,1.41,1.51,0.73,2.0,1.0,3.0,88.1,70.0,70.01,14.0,0.67,0.43,0.43,3.9,3.88,3.85,8478408,8480043,Travis Dermott,Timothy Liljegren,3.3492266542621234,4.186533317827655,0.03396417073480218,0.018855171354599243,3.7233741072947004,3.4015803257208916,0.05281934208940142
84769678479985,Kulak-Fleury,pairing,24,9677.0,0.45,0.52,0.5,73.3,5.2,4.72,18.66,2.43,41.83,31.15,5.12,5.23,5.15,75.0,29.0,51.0,155.0,2.0,5.0,0.0,14.0,6.0,32.0,45.0,73.0,102.0,4.0,8.0,68.0,98.0,19.0,27.0,77.0,23.0,4.0,1.68,2.51,1.01,0.0,2.0,0.0,156.75,104.0,104.49,21.0,0.97,0.61,0.61,5.56,5.56,5.52,74.72,6.32,5.1,19.79,2.41,40.17,29.22,6.12,6.38,6.17,86.0,17.0,39.0,142.0,7.0,6.0,2.0,19.0,2.0,26.0,43.0,79.0,96.0,6.0,12.0,65.0,100.0,28.0,29.0,81.0,15.0,7.0,2.32,2.24,1.76,2.0,4.0,1.0,142.73,103.0,103.53,20.0,1.07,1.41,1.18,6.21,6.23,6.17,8476967,8479985,Brett Kulak,Cale Fleury,0.7440322413971272,7.812338534669836,-0.021080342846378275,0.027156579053130736,2.55102763123435,3.5783849776025107,0.006076236206752461
84686748477447,Theodore-Engelland,pairing,140,90703.0,0.47,0.5191767637233609,0.49,409.92,30.28,26.43,96.44,13.24,225.86,173.73,29.45,30.61,29.76,422.0,144.0,181.0,747.0,52.0,25.0,2.0,105.0,11.0,183.0,211.0,391.0,535.0,34.0,73.0,396.0,264.0,130.0,113.0,461.0,82.0,23.0,14.71,9.6,5.97,14.0,13.0,4.0,758.71,566.0,573.04,122.0,5.43,4.74,4.74,30.96,31.32,30.92,411.15,33.55,27.78,96.04,13.78,229.96,178.88,32.37,33.34,32.16,415.0,165.0,179.0,759.0,32.0,32.0,2.0,78.0,17.0,203.0,218.0,383.0,548.0,46.0,97.0,415.0,335.0,123.0,118.0,438.0,119.0,23.0,13.38,13.95,6.22,18.0,10.0,4.0,753.01,580.0,577.28,67.0,5.75,6.13,6.22,33.07,32.89,32.32,8468674,8477447,Deryk Engelland,Shea Theodore,2.0638788132696826,4.842177215748101,0.06604874709933062,-0.02742779809241347,4.40671632597686,2.4158385577826347,0.03862094900691715
84774358479398,Girard-Graves,pairing,120,18698.0,0.43,0.5374157663921275,0.57,13.7,0.85,0.89,3.46,0.46,8.12,6.24,0.84,0.83,0.83,14.0,6.0,2.0,22.0,11.0,0.0,0.0,5.0,2.0,3.0,8.0,12.0,18.0,1.0,4.0,10.0,8.0,4.0,2.0,16.0,4.0,0.0,0.38,0.47,0.0,1.0,1.0,0.0,21.62,20.0,19.66,17.0,0.18,0.0,0.0,1.02,1.01,1.01,11.36,1.11,0.81,2.62,0.33,5.65,4.48,1.08,1.1,1.07,13.0,2.0,8.0,23.0,0.0,3.0,0.0,4.0,1.0,3.0,4.0,13.0,15.0,0.0,0.0,7.0,10.0,1.0,4.0,10.0,3.0,2.0,0.23,0.38,0.5,0.0,0.0,0.0,22.91,15.0,15.03,1.0,0.17,0.67,0.67,0.62,0.61,0.61,8477435,8479398,Ryan Graves,Samuel Girard,2.117873569365708,3.273077334474275,0.015302282508870668,0.020551786807320283,3.3259103552345306,3.437715101338331,0.03585406931619095
84752188479371,Ekholm-Fabbro,pairing,145,59923.0,0.48,0.5174837708392437,0.49,42.44,4.67,3.08,9.88,1.48,22.82,17.07,4.5,4.76,4.59,45.0,14.0,10.0,69.0,45.0,6.0,1.0,14.0,0.0,12.0,22.0,40.0,54.0,4.0,8.0,29.0,41.0,8.0,9.0,40.0,14.0,5.0,1.29,1.88,1.5,1.0,3.0,1.0,69.72,59.0,59.57,86.0,0.65,1.43,1.43,3.88,3.92,3.85,45.95,5.08,3.23,9.81,1.5,24.07,18.3,4.98,5.04,4.94,43.0,19.0,17.0,79.0,3.0,4.0,1.0,15.0,0.0,12.0,28.0,40.0,59.0,3.0,6.0,26.0,42.0,7.0,11.0,40.0,15.0,7.0,1.14,1.92,2.02,1.0,0.0,2.0,77.95,62.0,61.53,7.0,0.68,0.96,0.96,4.79,4.82,4.81,8475218,8479371,Mattias Ekholm,Dante Fabbro,2.7034694524639957,5.166630509153414,-0.0075856762274280065,0.023240734604202062,2.8384391065488406,3.4949847231206257,0.015655058376774056
84768858479324,Lindgren-Trouba,pairing,102,8646.0,0.43,0.5461901457321304,0.47,15.74,0.96,0.86,3.74,0.5,8.33,7.6,0.95,0.98,0.97,19.0,3.0,6.0,28.0,2.0,1.0,0.0,10.0,0.0,2.0,8.0,18.0,21.0,6.0,12.0,8.0,17.0,5.0,4.0,19.0,3.0,0.0,0.56,0.4,0.0,0.0,1.0,0.0,28.61,22.0,22.41,13.0,0.17,0.17,0.17,0.97,1.0,0.99,18.0,1.27,1.18,4.85,0.6,9.65,7.44,1.23,1.23,1.19,19.0,6.0,8.0,33.0,0.0,2.0,0.0,4.0,1.0,12.0,6.0,19.0,25.0,4.0,8.0,6.0,19.0,3.0,4.0,20.0,4.0,1.0,0.56,0.44,0.27,0.0,0.0,0.0,31.58,25.0,23.97,2.0,0.25,0.32,0.32,1.2,1.16,1.12,8476885,8479324,Jacob Trouba,Ryan Lindgren,0.8327550312283136,5.41290770298404,0.04689045248256102,0.06235800124890084,3.9986800346183897,4.328110255902239,0.10924845373146186
84742078475750,Holden-Merrill,pairing,70,37559.0,0.56,0.5655688383609787,0.61,218.85,17.26,14.9,52.34,7.28,123.45,91.76,16.82,17.07,16.64,215.0,92.0,119.0,426.0,25.0,14.0,2.0,57.0,8.0,118.0,93.0,198.0,290.0,19.0,41.0,179.0,191.0,63.0,58.0,232.0,64.0,11.0,6.7,7.46,3.11,8.0,7.0,2.0,422.07,307.0,304.1,49.0,3.08,2.77,2.77,17.57,17.35,17.03,146.79,13.64,9.92,33.77,4.56,78.79,59.31,13.17,14.19,13.69,151.0,49.0,81.0,281.0,17.0,14.0,4.0,39.0,3.0,60.0,67.0,134.0,183.0,24.0,54.0,180.0,227.0,51.0,52.0,149.0,33.0,18.0,4.33,3.94,5.37,8.0,2.0,7.0,286.83,200.0,204.99,32.0,2.06,4.26,4.26,11.44,11.75,11.54,8474207,8475750,Nick Holden,Jon Merrill,2.3962299315743234,4.696610665885673,0.08847582712042174,0.06963894985840097,4.884371709238144,4.483181013901313,0.1581147769788227
84745688479410,Sergachev-Schenn,pairing,56,15933.0,0.57,0.5519902090001884,0.54,96.58,7.74,6.56,22.64,2.97,55.74,39.35,7.59,7.93,7.78,101.0,34.0,41.0,176.0,10.0,4.0,0.0,29.0,3.0,47.0,44.0,93.0,127.0,15.0,45.0,91.0,116.0,13.0,17.0,103.0,25.0,7.0,2.83,2.83,2.08,1.0,4.0,3.0,179.45,135.0,138.38,17.0,1.35,0.83,0.83,8.25,8.44,8.32,81.55,5.75,5.02,19.6,2.56,45.96,35.12,5.68,5.71,5.64,86.0,28.0,26.0,140.0,6.0,3.0,1.0,22.0,5.0,34.0,44.0,80.0,108.0,12.0,41.0,91.0,106.0,15.0,11.0,90.0,20.0,4.0,2.26,2.41,1.08,2.0,4.0,0.0,136.57,114.0,112.13,5.0,1.03,0.57,0.57,6.21,6.16,6.13,8474568,8479410,Luke Schenn,Mikhail Sergachev,2.259461495010356,3.841084541517605,0.06888506705317904,0.030983530230580314,4.467124702516874,3.659891969581307,0.09986859728375935
