lineId,playerNames,position,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name
847517284774448479573,Maltsev-Kadri-Burakovsky,line,4,688.0,42.0,0.5,0.65,0.63,6.87,0.44,0.42,1.84,0.28,3.99,3.03,0.44,0.45,0.45,9.0,1.0,3.0,13.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,9.0,10.0,1.0,2.0,7.0,7.0,2.0,1.0,8.0,2.0,0.0,0.27,0.17,0.0,0.0,0.0,0.0,12.97,10.0,10.01,1.0,0.08,0.09,0.09,0.44,0.45,0.44,4.74,0.45,0.26,1.24,0.16,2.08,1.82,0.45,0.45,0.45,4.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,4.0,11.0,3.0,1.0,5.0,0.0,1.0,0.14,0.0,0.31,0.0,0.0,1.0,7.21,6.0,6.2,0.0,0.05,0.0,0.0,0.5,0.5,0.5,8475172,8477444,8479573,Nazem Kadri,Andre Burakovsky
847682284772908481641,Kiviranta-Glendening-Raffl,line,9,1927.0,91.0,0.67,0.68,0.66,14.12,1.18,0.96,3.64,0.42,7.42,5.38,1.17,1.15,1.14,11.0,8.0,8.0,27.0,0.0,1.0,0.0,3.0,0.0,4.0,11.0,11.0,19.0,0.0,0.0,16.0,13.0,3.0,2.0,13.0,4.0,2.0,0.24,0.38,0.56,0.0,0.0,0.0,25.41,19.0,18.16,1.0,0.2,0.34,0.34,1.04,1.01,1.0,7.22,0.59,0.46,1.57,0.21,3.88,3.29,0.59,0.6,0.6,7.0,3.0,3.0,13.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,6.0,9.0,2.0,4.0,19.0,11.0,1.0,6.0,7.0,3.0,0.0,0.18,0.41,0.0,0.0,1.0,0.0,13.48,10.0,10.15,3.0,0.1,0.0,0.0,0.69,0.7,0.69,8476822,8477290,8481641,Luke Glendening,Michael Raffl
847686784802928482660,Johnson-Gaunce-Meyer,line,4,1141.0,30.0,0.27,0.49,0.42,7.39,0.42,0.42,1.62,0.23,4.09,3.22,0.42,0.43,0.43,7.0,3.0,7.0,17.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,7.0,10.0,0.0,0.0,12.0,9.0,2.0,1.0,8.0,2.0,0.0,0.21,0.22,0.0,0.0,0.0,0.0,17.34,10.0,10.18,0.0,0.08,0.0,0.0,0.51,0.52,0.51,10.3,1.14,0.68,2.24,0.29,5.77,3.88,1.1,1.17,1.13,9.0,5.0,4.0,18.0,1.0,1.0,0.0,3.0,2.0,6.0,1.0,8.0,13.0,0.0,0.0,7.0,8.0,1.0,0.0,10.0,3.0,1.0,0.32,0.44,0.38,1.0,0.0,0.0,19.25,14.0,14.41,0.0,0.14,0.38,0.38,0.91,0.92,0.92,8476867,8480292,8482660,Brendan Gaunce,Carson Meyer
84793458479982,Chychrun-Timmins,pairing,5,1296.0,36.0,0.68,0.63,0.62,16.97,1.48,1.2,4.01,0.55,9.53,7.24,1.44,1.45,1.4,13.0,11.0,9.0,33.0,0.0,3.0,0.0,3.0,0.0,10.0,8.0,13.0,24.0,2.0,7.0,11.0,6.0,1.0,0.0,19.0,4.0,1.0,0.66,0.52,0.3,0.0,0.0,0.0,30.35,24.0,22.77,0.0,0.25,0.49,0.49,1.24,1.22,1.19,10.77,0.69,0.66,2.74,0.33,6.18,4.4,0.68,0.71,0.71,14.0,1.0,4.0,19.0,2.0,0.0,0.0,4.0,0.0,5.0,4.0,12.0,13.0,3.0,9.0,9.0,4.0,6.0,2.0,13.0,2.0,0.0,0.4,0.28,0.0,2.0,0.0,0.0,21.15,15.0,16.03,1.0,0.13,0.0,0.0,0.82,0.85,0.85,8479345,8479982,,Jakob Chychrun,Conor Timmins
84754558477504,Morrissey-Dillon,pairing,55,3134.0,413.0,0.59,0.52,0.6,28.0,2.47,1.81,6.38,0.9,15.95,12.5,2.43,2.43,2.39,29.0,11.0,8.0,48.0,3.0,1.0,0.0,8.0,0.0,13.0,15.0,26.0,37.0,5.0,10.0,3.0,30.0,7.0,6.0,30.0,9.0,1.0,1.07,1.07,0.33,1.0,2.0,0.0,47.83,40.0,39.7,5.0,0.37,0.33,0.33,2.51,2.48,2.46,19.48,1.71,1.35,4.19,0.61,10.96,8.19,1.7,1.72,1.71,18.0,9.0,17.0,44.0,1.0,0.0,0.0,3.0,1.0,10.0,12.0,17.0,26.0,6.0,13.0,0.0,24.0,8.0,9.0,18.0,9.0,0.0,0.6,1.11,0.0,0.0,1.0,0.0,44.02,27.0,26.93,7.0,0.28,0.0,0.0,1.98,1.99,1.99,8475455,8477504,,Brenden Dillon,Josh Morrissey
847458984769198477482,Sanford-Tierney-Ennis,line,28,4965.0,219.0,0.47,0.41,0.41,31.84,2.92,2.36,7.19,1.13,19.37,13.04,2.88,3.04,3.0,30.0,16.0,11.0,57.0,2.0,2.0,1.0,7.0,0.0,13.0,22.0,28.0,44.0,7.0,14.0,38.0,44.0,14.0,15.0,32.0,11.0,3.0,0.94,1.27,0.72,0.0,1.0,1.0,58.89,46.0,47.08,9.0,0.48,0.45,0.45,2.95,3.04,3.01,47.69,3.31,3.06,11.18,1.47,26.78,20.2,3.23,3.34,3.26,50.0,16.0,17.0,83.0,3.0,1.0,0.0,15.0,2.0,28.0,17.0,47.0,63.0,3.0,8.0,37.0,43.0,8.0,12.0,55.0,8.0,3.0,1.43,1.05,0.82,1.0,1.0,1.0,82.82,66.0,66.19,8.0,0.63,0.18,0.18,3.76,3.78,3.7,8474589,8476919,8477482,Tyler Ennis,Chris Tierney
847168584801138481239,Fagemo-Kopitar-Iafallo,line,2,1526.0,3.0,0.79,0.66,0.72,15.23,1.56,1.04,3.75,0.47,8.12,6.06,1.51,1.49,1.44,17.0,4.0,10.0,31.0,1.0,4.0,0.0,1.0,0.0,9.0,6.0,16.0,20.0,0.0,0.0,10.0,6.0,7.0,2.0,17.0,1.0,3.0,0.5,0.1,0.96,1.0,0.0,0.0,28.49,21.0,19.8,0.0,0.22,1.02,1.02,0.76,0.72,0.69,6.05,0.41,0.32,1.55,0.2,2.85,2.67,0.41,0.43,0.43,5.0,3.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,7.0,1.0,2.0,8.0,14.0,3.0,4.0,6.0,2.0,0.0,0.14,0.27,0.0,0.0,1.0,0.0,17.38,8.0,8.5,3.0,0.06,0.0,0.0,0.47,0.49,0.49,8471685,8480113,8481239,Anze Kopitar,Alex Iafallo
847686784799418482705,Gaunce-Sillinger-Danforth,line,2,931.0,5.0,0.71,0.58,0.61,9.64,1.08,0.65,2.17,0.34,5.69,4.07,1.04,1.17,1.12,9.0,5.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,13.0,2.0,4.0,8.0,12.0,1.0,1.0,10.0,3.0,1.0,0.27,0.44,0.38,0.0,0.0,1.0,15.17,14.0,14.36,1.0,0.14,0.0,0.0,1.22,1.31,1.26,6.98,0.44,0.46,1.63,0.21,3.61,2.66,0.42,0.42,0.4,6.0,3.0,2.0,11.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,6.0,9.0,2.0,4.0,11.0,5.0,0.0,2.0,7.0,2.0,0.0,0.16,0.29,0.0,0.0,0.0,0.0,10.66,9.0,8.57,1.0,0.1,0.06,0.06,0.48,0.45,0.43,8476867,8479941,8482705,Brendan Gaunce,Justin Danforth
847646884815358481617,Hoglander-Miller-Podkolzin,line,6,928.0,58.0,0.36,0.47,0.5,9.56,0.47,0.58,2.35,0.34,5.77,4.49,0.46,0.49,0.48,10.0,4.0,1.0,15.0,1.0,0.0,0.0,4.0,0.0,2.0,7.0,9.0,13.0,0.0,0.0,4.0,7.0,1.0,3.0,13.0,1.0,0.0,0.3,0.17,0.0,1.0,0.0,0.0,15.4,14.0,14.4,1.0,0.12,0.0,0.0,0.58,0.61,0.6,9.89,0.84,0.66,2.09,0.31,5.99,4.1,0.84,0.83,0.83,12.0,2.0,3.0,17.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,10.0,12.0,0.0,0.0,12.0,1.0,3.0,2.0,12.0,0.0,2.0,0.37,0.0,0.47,1.0,0.0,1.0,15.91,14.0,13.05,1.0,0.14,0.0,0.0,0.98,0.96,0.95,8476468,8481535,8481617,J.T. Miller,Nils Hoglander
84757968480035,Jokiharju-Pysyk,pairing,39,1747.0,337.0,0.37,0.3,0.28,10.05,1.19,0.67,2.2,0.34,5.42,4.18,1.13,1.13,1.08,10.0,4.0,5.0,19.0,2.0,1.0,1.0,1.0,0.0,4.0,6.0,8.0,12.0,1.0,2.0,0.0,7.0,3.0,2.0,8.0,5.0,1.0,0.25,0.59,0.35,0.0,1.0,1.0,18.55,14.0,13.58,1.0,0.14,0.35,0.35,0.98,0.95,0.94,23.03,2.04,1.58,5.13,0.8,14.0,10.58,2.01,2.16,2.13,32.0,4.0,9.0,45.0,1.0,5.0,0.0,9.0,2.0,4.0,15.0,31.0,35.0,2.0,2.0,4.0,9.0,4.0,2.0,29.0,5.0,2.0,0.94,0.52,0.58,0.0,0.0,1.0,47.36,36.0,37.5,1.0,0.32,0.8,0.65,1.57,1.65,1.64,8475796,8480035,,Mark Pysyk,Henri Jokiharju
847516484764838476982,Rakell-O'Regan-Silfverberg,line,1,1012.0,1.0,0.15,0.46,0.43,6.7,0.21,0.34,1.8,0.2,3.5,2.95,0.21,0.21,0.21,6.0,3.0,7.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,9.0,0.0,0.0,8.0,1.0,2.0,4.0,9.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,16.74,9.0,9.33,1.0,0.07,0.0,0.0,0.28,0.28,0.28,8.63,1.2,0.63,1.95,0.33,4.29,3.6,1.15,1.2,1.15,10.0,2.0,7.0,19.0,0.0,3.0,0.0,5.0,0.0,3.0,1.0,10.0,12.0,0.0,0.0,11.0,8.0,0.0,0.0,7.0,2.0,3.0,0.08,0.3,0.82,0.0,0.0,0.0,18.25,12.0,11.52,0.0,0.13,0.71,0.71,0.62,0.62,0.61,8475164,8476483,8476982,Jakob Silfverberg,Rickard Rakell
847467984784588479339,Laine-Roslovic-Nyquist,line,20,7290.0,143.0,0.52,0.5,0.5,63.61,6.14,4.42,13.83,2.0,33.74,24.87,5.97,6.26,6.08,69.0,16.0,27.0,112.0,8.0,4.0,1.0,17.0,1.0,24.0,31.0,61.0,77.0,15.0,30.0,40.0,29.0,9.0,17.0,56.0,25.0,4.0,1.87,3.08,1.2,2.0,4.0,2.0,113.65,85.0,86.82,11.0,0.92,1.09,1.09,5.98,6.06,5.99,61.76,5.76,4.13,14.19,1.98,34.44,25.51,5.63,5.8,5.68,64.0,22.0,28.0,114.0,7.0,4.0,1.0,14.0,1.0,28.0,32.0,57.0,79.0,6.0,12.0,67.0,38.0,18.0,14.0,63.0,19.0,4.0,2.14,2.28,1.33,2.0,3.0,2.0,114.95,86.0,86.41,8.0,0.85,1.16,1.16,5.44,5.45,5.4,8474679,8478458,8479339,Gustav Nyquist,Jack Roslovic
847488484757268480018,Hoffman-Suzuki-Toffoli,line,11,3211.0,59.0,0.55,0.59,0.6,25.46,1.45,1.7,6.49,0.86,14.94,10.56,1.43,1.39,1.36,26.0,10.0,17.0,53.0,1.0,3.0,0.0,8.0,1.0,13.0,10.0,25.0,35.0,2.0,4.0,30.0,19.0,6.0,9.0,31.0,5.0,0.0,0.85,0.6,0.0,0.0,1.0,0.0,50.43,36.0,34.65,9.0,0.35,0.25,0.25,1.55,1.49,1.47,17.74,1.18,1.14,4.34,0.55,9.56,7.23,1.18,1.22,1.22,17.0,7.0,13.0,37.0,1.0,1.0,0.0,7.0,0.0,8.0,7.0,16.0,23.0,2.0,4.0,33.0,26.0,1.0,17.0,19.0,4.0,1.0,0.47,0.47,0.24,0.0,0.0,1.0,38.47,24.0,25.13,16.0,0.24,0.04,0.04,1.37,1.43,1.42,8474884,8475726,8480018,Mike Hoffman,Tyler Toffoli
847701584774268482116,Paul-Stutzle-Brown,line,18,7404.0,83.0,0.52,0.5,0.54,59.98,4.58,3.98,13.46,1.8,32.89,25.29,4.56,4.64,4.62,53.0,29.0,22.0,104.0,3.0,2.0,0.0,13.0,1.0,32.0,31.0,50.0,79.0,7.0,17.0,52.0,42.0,20.0,19.0,61.0,19.0,2.0,1.79,2.26,0.53,0.0,2.0,1.0,105.06,82.0,82.61,10.0,0.81,0.4,0.19,5.2,5.25,5.23,51.5,4.16,3.26,11.87,1.63,28.01,21.07,4.12,4.18,4.14,48.0,22.0,33.0,103.0,5.0,1.0,0.0,10.0,3.0,26.0,25.0,43.0,65.0,7.0,17.0,60.0,57.0,16.0,25.0,55.0,12.0,3.0,1.72,1.54,0.91,2.0,2.0,1.0,103.59,70.0,70.24,14.0,0.68,0.38,0.38,4.46,4.5,4.45,8477015,8477426,8482116,Connor Brown,Nicholas Paul
847788784797728482654,Cates-Brown-Macewen,line,5,2001.0,17.0,0.4,0.51,0.48,21.14,1.52,1.44,5.26,0.74,12.22,8.81,1.48,1.52,1.48,21.0,9.0,9.0,39.0,1.0,3.0,0.0,7.0,0.0,12.0,7.0,20.0,29.0,3.0,9.0,27.0,21.0,3.0,3.0,24.0,5.0,1.0,0.68,0.61,0.24,1.0,0.0,0.0,38.29,30.0,29.98,2.0,0.29,0.27,0.27,1.54,1.55,1.52,24.16,2.31,1.75,5.22,0.78,12.3,9.65,2.16,2.3,2.15,21.0,11.0,6.0,38.0,1.0,3.0,0.0,4.0,0.0,10.0,14.0,20.0,31.0,3.0,9.0,9.0,14.0,4.0,5.0,20.0,11.0,1.0,0.72,1.37,0.21,1.0,0.0,0.0,38.03,32.0,31.75,5.0,0.37,0.42,0.42,2.26,2.24,2.14,8477887,8479772,8482654,Patrick Brown,Zack MacEwen
847410284751708479385,Perron-Schenn-Kyrou,line,10,1977.0,82.0,0.46,0.53,0.53,16.22,1.38,1.17,3.69,0.53,10.15,7.09,1.35,1.37,1.35,20.0,4.0,10.0,34.0,0.0,2.0,0.0,3.0,0.0,9.0,10.0,20.0,24.0,1.0,2.0,18.0,4.0,5.0,7.0,18.0,6.0,0.0,0.71,0.67,0.0,0.0,0.0,0.0,34.2,24.0,24.24,4.0,0.24,0.14,0.14,1.47,1.47,1.44,14.92,1.64,1.11,2.94,0.45,8.8,6.05,1.61,1.61,1.59,16.0,5.0,9.0,30.0,0.0,0.0,0.0,3.0,0.0,8.0,10.0,16.0,21.0,1.0,2.0,12.0,13.0,9.0,4.0,12.0,7.0,2.0,0.37,0.81,0.46,0.0,0.0,0.0,29.37,21.0,20.52,3.0,0.23,0.0,0.0,1.87,1.84,1.81,8474102,8475170,8479385,David Perron,Brayden Schenn
847843884800098481577,Tomasino-Novak-Tolvanen,line,7,1018.0,55.0,0.34,0.61,0.55,8.09,0.4,0.53,1.85,0.26,5.2,3.77,0.39,0.42,0.41,9.0,3.0,5.0,17.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,8.0,11.0,2.0,4.0,5.0,3.0,3.0,1.0,12.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,16.95,12.0,12.29,0.0,0.11,0.0,0.0,0.51,0.53,0.51,7.44,0.78,0.55,1.52,0.22,4.07,2.86,0.77,0.76,0.75,8.0,2.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,1.0,2.0,10.0,13.0,1.0,1.0,6.0,3.0,1.0,0.15,0.39,0.24,0.0,2.0,0.0,10.69,10.0,9.73,1.0,0.12,0.0,0.0,0.9,0.87,0.87,8478438,8480009,8481577,Thomas Novak,Eeli Tolvanen
84773598480056,Rathbone-Poolman,pairing,7,775.0,46.0,0.31,0.37,0.38,4.31,0.27,0.25,1.03,0.13,2.45,1.88,0.27,0.28,0.28,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,6.0,1.0,4.0,5.0,4.0,0.0,0.0,4.0,2.0,0.0,0.06,0.21,0.0,0.0,0.0,0.0,7.03,6.0,6.18,0.0,0.05,0.0,0.0,0.32,0.33,0.33,7.59,0.61,0.43,1.48,0.2,3.61,3.67,0.59,0.61,0.58,7.0,3.0,2.0,12.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,7.0,10.0,3.0,6.0,4.0,5.0,1.0,0.0,8.0,1.0,1.0,0.21,0.08,0.32,0.0,0.0,0.0,12.2,10.0,10.16,0.0,0.09,0.32,0.32,0.38,0.38,0.38,8477359,8480056,,Tucker Poolman,Jack Rathbone
847701584784008480448,Kelly-White-Brown,line,5,1929.0,32.0,0.64,0.56,0.57,11.81,1.09,0.85,2.71,0.38,7.17,4.81,1.05,1.13,1.09,12.0,5.0,10.0,27.0,0.0,1.0,0.0,2.0,1.0,8.0,5.0,12.0,17.0,3.0,6.0,12.0,16.0,3.0,3.0,13.0,3.0,1.0,0.44,0.33,0.32,0.0,0.0,0.0,27.3,17.0,17.49,3.0,0.17,0.32,0.32,0.94,0.97,0.97,8.54,0.61,0.54,2.2,0.31,5.35,3.98,0.61,0.63,0.63,10.0,3.0,8.0,21.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,7.0,10.0,1.0,2.0,19.0,18.0,2.0,4.0,11.0,2.0,0.0,0.33,0.28,0.0,2.0,1.0,0.0,21.31,13.0,13.07,4.0,0.11,0.03,0.03,0.7,0.72,0.71,8477015,8478400,8480448,Connor Brown,Colin White
847687884774018479335,Asplund-Girgensons-Hayden,line,3,1023.0,29.0,0.55,0.52,0.57,9.28,0.54,0.62,2.26,0.28,5.46,3.83,0.54,0.57,0.57,10.0,3.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,10.0,13.0,1.0,2.0,8.0,7.0,2.0,1.0,11.0,2.0,0.0,0.29,0.25,0.0,0.0,0.0,0.0,13.5,13.0,13.5,1.0,0.13,0.0,0.0,0.67,0.7,0.7,6.72,0.44,0.4,1.55,0.22,4.33,3.06,0.44,0.43,0.42,6.0,4.0,2.0,12.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,5.0,9.0,1.0,2.0,6.0,10.0,2.0,4.0,8.0,2.0,0.0,0.2,0.23,0.0,1.0,0.0,0.0,11.63,10.0,9.74,4.0,0.08,0.0,0.0,0.52,0.5,0.5,8476878,8477401,8479335,Zemgus Girgensons,John Hayden
847638984768828477503,Teravainen-Trocheck-Domi,line,6,2986.0,19.0,0.51,0.56,0.56,32.27,2.48,1.99,9.04,1.1,17.14,12.25,2.42,2.47,2.41,33.0,11.0,10.0,54.0,3.0,5.0,0.0,7.0,4.0,17.0,8.0,30.0,41.0,3.0,6.0,33.0,24.0,5.0,9.0,35.0,7.0,2.0,0.89,1.13,0.46,0.0,3.0,0.0,54.64,44.0,44.24,3.0,0.42,0.74,0.74,2.15,2.15,2.13,24.55,2.35,1.81,5.09,0.83,14.02,9.9,2.25,2.4,2.29,22.0,12.0,9.0,43.0,1.0,2.0,1.0,4.0,1.0,9.0,17.0,21.0,33.0,3.0,6.0,16.0,17.0,9.0,6.0,25.0,8.0,1.0,0.89,0.96,0.5,0.0,0.0,1.0,43.33,34.0,34.51,4.0,0.37,0.51,0.51,2.21,2.25,2.22,8476389,8476882,8477503,Vincent Trocheck,Teuvo Teravainen
84789118479421,Moverare-Roy,pairing,6,1716.0,35.0,0.41,0.51,0.5,13.72,0.67,0.79,3.06,0.42,7.82,6.23,0.66,0.63,0.63,17.0,2.0,8.0,27.0,0.0,0.0,0.0,4.0,0.0,9.0,6.0,17.0,19.0,2.0,7.0,15.0,17.0,1.0,2.0,17.0,2.0,0.0,0.48,0.19,0.0,0.0,0.0,0.0,25.5,19.0,18.15,1.0,0.16,0.0,0.0,0.83,0.79,0.78,13.67,0.95,0.89,3.16,0.49,7.61,5.9,0.95,1.01,1.0,13.0,6.0,7.0,26.0,0.0,0.0,0.0,5.0,0.0,6.0,8.0,13.0,19.0,1.0,5.0,11.0,17.0,0.0,2.0,15.0,4.0,0.0,0.51,0.45,0.0,0.0,0.0,0.0,28.06,19.0,19.91,2.0,0.18,0.0,0.0,1.13,1.2,1.19,8478911,8479421,,Matt Roy,Jacob Moverare
84774718479376,Mete-Heatherington,pairing,4,1640.0,12.0,0.6,0.45,0.5,14.18,1.56,1.0,3.07,0.47,6.49,5.41,1.45,1.66,1.54,13.0,5.0,2.0,20.0,0.0,2.0,0.0,3.0,0.0,4.0,9.0,13.0,18.0,3.0,12.0,9.0,19.0,4.0,6.0,10.0,5.0,3.0,0.2,0.66,0.69,0.0,0.0,0.0,21.17,18.0,18.92,4.0,0.21,0.46,0.46,1.31,1.39,1.37,13.55,1.05,0.9,2.87,0.38,7.32,5.48,1.03,1.0,0.97,12.0,6.0,6.0,24.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,12.0,18.0,4.0,14.0,8.0,10.0,3.0,2.0,14.0,4.0,0.0,0.49,0.56,0.0,0.0,0.0,0.0,22.21,18.0,17.05,0.0,0.19,0.0,0.0,1.24,1.18,1.15,8477471,8479376,,Dillon Heatherington,Victor Mete
84746008479026,Josi-Myers,pairing,25,4296.0,140.0,0.58,0.59,0.54,33.7,2.63,2.23,8.65,1.13,18.91,13.45,2.52,2.68,2.57,31.0,16.0,23.0,70.0,3.0,2.0,0.0,5.0,2.0,18.0,17.0,28.0,44.0,7.0,14.0,13.0,45.0,5.0,15.0,36.0,10.0,1.0,1.11,1.28,0.23,1.0,1.0,1.0,70.73,47.0,47.68,8.0,0.46,0.19,0.19,2.9,2.95,2.83,27.95,1.9,1.82,6.64,0.95,16.47,12.23,1.8,1.93,1.82,34.0,6.0,8.0,48.0,2.0,3.0,0.0,5.0,1.0,10.0,19.0,32.0,38.0,6.0,12.0,28.0,31.0,1.0,12.0,31.0,8.0,1.0,0.81,0.84,0.24,1.0,1.0,0.0,47.22,40.0,40.09,7.0,0.37,0.51,0.51,1.75,1.75,1.71,8474600,8479026,,Roman Josi,Philippe Myers
847170784750988477573,Walker-Bozak-Neal,line,2,729.0,10.0,0.6,0.5,0.5,1.89,0.16,0.13,0.5,0.07,1.25,0.89,0.16,0.15,0.15,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,7.0,6.0,0.0,2.0,3.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,3.83,3.0,2.86,2.0,0.03,0.0,0.0,0.18,0.17,0.17,2.33,0.1,0.18,0.41,0.07,1.26,0.98,0.1,0.11,0.11,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.2,3.0,3.09,2.0,0.04,0.0,0.0,0.14,0.15,0.15,8471707,8475098,8477573,James Neal,Tyler Bozak
847419084762788481720,Abruzzese-Blackwell-Simmonds,line,2,653.0,7.0,0.33,0.42,0.33,3.17,0.27,0.21,0.85,0.09,1.5,1.08,0.27,0.28,0.28,4.0,0.0,4.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,7.0,7.0,1.0,1.0,3.0,1.0,0.0,0.09,0.17,0.0,0.0,1.0,0.0,8.33,4.0,4.12,1.0,0.04,0.0,0.0,0.31,0.33,0.32,5.79,0.53,0.39,1.46,0.18,3.23,2.2,0.53,0.51,0.51,7.0,1.0,3.0,11.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,7.0,1.0,5.0,5.0,10.0,0.0,2.0,6.0,1.0,1.0,0.16,0.09,0.28,0.0,0.0,1.0,10.62,8.0,7.77,0.0,0.08,0.0,0.0,0.61,0.58,0.58,8474190,8476278,8481720,Wayne Simmonds,Colin Blackwell
84768508480069,Murray-Makar,pairing,25,1972.0,219.0,0.25,0.44,0.39,13.78,0.76,0.73,3.41,0.4,7.51,6.19,0.76,0.78,0.78,15.0,4.0,10.0,29.0,1.0,0.0,0.0,3.0,0.0,4.0,11.0,14.0,18.0,5.0,10.0,10.0,9.0,4.0,4.0,17.0,2.0,0.0,0.49,0.27,0.0,1.0,0.0,0.0,29.66,19.0,19.2,1.0,0.15,0.0,0.0,0.91,0.93,0.92,21.46,2.24,1.34,5.24,0.79,11.67,8.71,1.77,2.35,1.83,26.0,4.0,7.0,37.0,2.0,3.0,0.0,7.0,0.0,5.0,13.0,24.0,28.0,3.0,6.0,8.0,11.0,7.0,1.0,25.0,2.0,3.0,0.85,0.27,1.12,1.0,1.0,0.0,36.97,30.0,30.05,1.0,0.28,1.12,1.12,1.39,1.4,1.37,8476850,8480069,,Ryan Murray,Cale Makar
